person1,person2,friendsSince
1120,2415,37581
2888,759,41851
2054,727,36454
862,2346,36992
2074,1688,39141
525,2122,42647
177,2466,36044
2262,1682,35355
1504,1110,38712
2687,2664,41876
390,828,42918
1551,808,43025
2838,2143,38098
310,250,36469
2904,2016,40827
1703,58,41392
572,2077,35484
1826,1532,38463
2356,485,42204
1248,758,35575
2639,143,42028
172,2224,37170
204,1590,35735
1253,2015,36009
2670,866,39279
245,1299,40081
314,2374,41512
418,568,42508
1460,1341,41543
2599,585,42747
395,1518,41416
1917,847,40305
2527,2178,36756
1613,473,40777
1061,912,41735
1022,2739,38631
1474,690,39854
2960,2286,42372
2601,1519,35213
2474,1196,39716
385,879,41944
1792,2231,35834
527,1832,37961
890,2660,37344
288,2412,37806
1793,2731,36527
1274,705,38086
2177,2651,40264
1714,1412,36653
1049,2082,38198
41,1847,37003
1359,81,38193
977,1653,38313
535,1567,38976
2169,2461,36970
1610,2122,36670
1348,2016,41212
244,2625,38057
26,1047,36558
1457,1931,37722
1713,1015,40672
758,2752,41285
1292,2887,40880
2472,807,38342
2868,1696,42883
1978,2103,38706
891,95,35583
146,1539,41806
2361,467,39598
2666,2020,39068
99,1890,36375
585,809,38093
750,1902,35565
1645,1433,38370
1416,706,38633
981,449,39943
864,449,37120
1312,2219,41263
2739,1248,37552
53,458,38274
281,2522,35656
1392,791,41018
1473,596,38798
583,1307,36736
198,1480,37918
1758,2512,37121
907,1196,38924
93,2032,40027
1414,434,41428
543,7,38056
2840,2933,37313
723,1940,36100
725,2823,37384
1268,1035,39877
2991,716,40451
2857,1481,37806
2419,2381,39280
128,24,37542
2774,731,39490
325,834,40994
1773,113,39402
505,1005,38588
2237,907,36526
2758,1744,36711
2359,801,36555
1389,1660,36928
1509,794,41363
1411,909,39191
769,681,43000
1788,1356,35458
2283,2877,39202
2893,1202,41315
1563,1922,40653
2068,460,37506
2586,2543,36338
888,1470,40284
446,2437,40268
611,1348,38640
878,493,38229
1113,301,38863
2530,2032,37577
2107,2473,41194
1408,2247,40495
531,2640,41287
2682,2811,36508
2357,1686,42449
1676,2218,38890
2704,635,41627
1435,1343,37014
1849,2854,41389
2844,999,36954
1148,537,36563
2897,2014,41172
1284,2385,38054
2586,1652,37064
794,2453,37137
1258,2063,38419
858,40,40050
1253,810,39091
340,1664,39398
1368,870,37519
1476,1064,39629
341,1999,42466
1106,875,35066
1266,223,39857
2660,2677,37944
2476,2589,37273
1483,580,37695
39,1789,43005
1071,1541,39303
68,2186,39008
2992,1875,36617
277,819,41959
2756,1023,40515
1990,2400,35997
2067,1497,40184
554,2804,43070
1855,403,41851
1260,435,39895
1248,920,43057
2239,2522,41603
1391,2205,35601
1549,1819,40583
779,1646,36947
1011,2415,40261
2180,215,39322
993,2663,40493
966,1798,42273
970,2652,37168
2038,936,39174
1308,2048,38377
2130,2020,42469
1428,2902,39339
2512,695,38581
2517,1006,38009
2088,2072,42322
430,2285,42554
1267,1895,38059
431,2489,39423
2219,2308,36101
1892,1981,40286
2073,893,39208
2351,1715,35103
545,1360,38156
834,2605,42872
2840,1803,36764
1174,410,39241
2062,2556,41121
1864,2039,35386
1717,535,36418
853,2174,40904
2311,761,42646
456,64,41311
1023,399,36929
2935,2245,39922
153,2722,41671
2213,1749,39892
2307,278,35224
2166,2380,38158
484,2433,36925
2440,2023,42502
1589,1099,42140
902,2247,39136
2429,160,35872
2147,2214,36496
1916,27,36697
2344,1272,36000
500,1513,36600
380,2230,42581
2274,242,40556
1180,1375,39007
1344,336,39174
711,1072,42475
1171,1306,39610
326,1008,42977
2214,1711,36418
777,1688,41958
430,2274,38017
2556,1975,35513
287,2983,37645
2761,2047,37777
32,331,35229
1482,613,37398
2313,2238,41264
1430,1497,36302
492,1019,40651
246,1818,37208
2253,2763,38994
2233,134,43085
2980,2554,42649
2078,2070,35274
1949,819,42113
1928,871,41826
655,878,38941
2200,85,35875
1104,2169,37220
1256,1289,35399
927,764,37575
1749,153,41472
1419,1018,37690
188,5,42870
429,2063,39295
2,2533,38933
1152,2342,35331
2338,1491,41804
682,2717,37808
2926,1655,36954
2121,155,37169
2181,1072,39875
2441,982,40823
1155,1346,35257
312,2334,39064
380,2718,36761
2913,1153,39831
2155,1076,41044
1688,1856,42251
762,1957,37966
2081,693,41019
1108,2981,35473
2906,1295,41920
1734,1640,35877
786,2947,36792
1500,1700,42947
2829,2620,40380
2062,918,37614
438,2384,38549
266,193,37333
218,847,40919
808,15,35171
74,533,35670
2733,80,35789
1067,2722,41674
2176,2187,41733
1592,1497,37382
2059,916,36896
707,1367,35189
2883,2167,41498
851,1130,37283
359,1050,39134
2545,697,40094
693,1690,39593
2007,474,36453
1358,2580,37017
1781,757,40121
1678,2261,39269
511,1025,39356
1901,170,42709
119,711,39213
1092,2899,41710
2165,1946,37624
1020,1740,35743
2700,730,35868
506,246,39469
878,2028,42185
1883,1085,40120
51,2073,42409
1750,422,36796
315,376,37926
2589,2971,41625
1343,1085,41715
1907,1245,42473
116,1546,35107
1267,1174,41301
2923,511,42960
2615,2508,35635
1458,1727,38097
2851,707,37156
1391,1509,37936
1471,2545,38769
2228,1354,38132
637,958,41079
2251,2272,41992
1183,811,37296
1786,1050,38575
1344,427,38562
2910,2182,37903
2609,1822,36209
6,1258,35746
2673,2454,35974
1776,229,35365
2930,2555,40750
2095,193,42278
1492,2050,41099
1611,1221,40017
1069,2646,38537
2376,456,39265
320,2892,37816
1023,1535,41591
2617,2144,37581
2314,1966,41851
213,739,36454
1120,1755,36992
2789,1297,39141
716,2993,42647
2094,2756,36044
2338,15,35355
2304,19,38712
833,1063,41876
1411,2212,42918
915,1073,43025
2294,788,38098
2979,2635,36469
2525,2665,40827
2730,2156,41392
879,2942,35484
199,1698,38463
1602,852,42204
2704,450,35575
387,1779,42028
683,719,37170
1156,1766,35735
2154,602,36009
2417,2034,39279
2690,500,40081
2658,296,41512
2582,1343,42508
2943,74,41543
2097,1822,42747
670,206,41416
711,1816,40305
2893,150,36756
253,953,40777
453,743,41735
1326,2209,38631
420,2732,39854
2941,1796,42372
2567,46,35213
1573,485,39716
2539,1927,41944
2248,142,35834
1653,2684,37961
2296,2621,37344
2277,1863,37806
2218,2817,36527
59,2838,38086
2261,928,40264
2212,2890,36653
565,1675,38198
2536,1952,37003
1957,2513,38193
1734,1025,38313
2246,1370,38976
1244,2777,36970
2345,400,36670
885,2982,41212
2420,1278,38057
2358,2255,36558
2308,2053,37722
1795,1350,40672
1336,2667,41285
856,287,40880
556,369,38342
744,2613,42883
1850,1945,38706
141,2019,35583
2186,2038,41806
2586,2357,39598
1378,1389,39068
428,2774,36375
211,981,38093
2179,2508,35565
1183,973,38370
2280,506,38633
2631,2186,39943
1454,2795,37120
752,2458,41263
25,1877,37552
375,2582,38274
628,581,35656
1771,2220,41018
935,2839,38798
482,2899,36736
2455,379,37918
927,1309,37121
84,906,38924
2560,162,40027
2145,2726,41428
1425,700,38056
530,976,37313
623,2567,36100
1270,2485,37384
1697,1245,39877
2959,2796,40451
2014,428,37806
2417,755,39280
754,2406,37542
2662,1381,39490
1914,2020,40994
845,2896,35374
2694,1914,42485
2929,1045,41409
447,1250,39691
735,1127,36255
1746,2214,38923
1040,165,39243
2005,2734,40749
1852,852,40888
2371,337,38582
1670,400,42369
2468,2370,41326
100,1881,37770
167,271,41817
307,1961,42108
1486,696,39833
181,2742,42008
2117,2278,40922
1212,2248,36340
348,593,35573
2161,2006,40105
2722,2685,37467
1528,805,42117
365,2576,41885
1618,202,39550
709,181,39151
911,1510,41100
2463,1916,38863
1495,439,42437
2840,2149,40719
1231,2278,41357
2206,2038,37210
2823,2284,39449
2371,2358,40824
1622,19,35673
1529,516,40777
2168,1545,41668
185,2997,41490
2412,1650,37570
996,2227,39787
558,1257,35859
17,736,40641
191,418,42210
2257,2608,38746
1116,2193,42256
1816,67,37376
2699,1169,37028
242,2293,41682
2334,37,35961
861,1515,41514
1360,1203,40562
615,2834,40076
1216,314,38574
560,2720,40557
1987,1473,39979
1124,1966,38865
904,1503,42544
1117,1876,41203
1811,872,37496
348,103,35839
1381,2924,42148
84,1195,36169
2526,2749,42547
2763,2846,42385
2157,124,41600
2759,1996,39560
56,52,36070
327,1491,37301
2349,1494,42750
539,2251,36690
935,2249,40267
2963,543,40335
1235,2168,40220
1463,1018,37859
1466,910,42802
2337,2072,37395
1514,87,39488
2726,343,36194
1714,2896,42358
1905,2637,42985
1838,2053,37968
1346,667,42563
1917,1656,38622
391,970,40145
1468,812,41147
1086,1583,36597
846,360,41092
1580,1166,41739
2392,1529,42436
11,834,40495
1324,1703,42856
2998,629,36824
2268,1858,41772
652,2182,39443
105,1148,41715
2108,347,37463
525,442,37907
85,2987,38617
409,2606,37355
45,245,37074
1852,2100,36533
872,1210,42379
2316,330,37887
799,2710,39732
1506,2903,35556
2174,508,38512
1894,472,36034
558,483,35121
608,2457,41972
1348,702,41291
2666,209,39227
1456,1657,36584
1727,2599,40959
2288,1842,41380
2294,2599,39420
2749,1541,40219
2108,368,38227
687,1317,37915
1303,1565,39743
2458,207,42643
556,2399,41511
336,736,36325
426,1347,36691
2404,1956,39218
1851,1967,39989
1626,2041,40745
393,2376,41667
1635,1504,40068
1920,350,42534
1186,102,36039
2891,1380,40378
2547,689,35318
1025,1677,39268
443,1058,41026
2157,2675,38781
235,1416,42100
624,2613,35880
1901,2782,39319
510,1771,41945
2290,740,36525
917,1353,40624
1878,2075,35160
2449,1517,35778
429,1158,35832
2701,618,42256
612,712,38524
2740,233,36690
2485,1689,36017
2267,253,35953
1059,2811,40866
229,2586,40872
415,1454,40430
2854,1280,40626
2905,97,38789
1436,57,36257
737,608,42468
319,2346,38067
990,1013,38464
324,2681,42072
1477,2022,35412
1325,2249,37707
1836,2871,41686
679,1397,38953
2065,1255,40427
267,2538,41350
2790,1366,37096
1851,2128,37998
326,1219,42429
1075,2739,39531
2183,311,38520
1435,1270,40197
1227,2934,36299
1321,1237,41627
1447,2418,37317
2879,201,42668
1812,461,36661
1757,2043,41725
1948,18,42592
2772,988,39317
2049,2633,42685
2709,724,39423
777,2339,39884
2705,347,41968
506,2037,39545
954,736,42531
2954,996,42960
2592,2558,37042
754,2739,36899
1985,1681,36205
2538,2825,40453
1505,989,36038
2490,1459,39524
2291,198,37170
1809,655,36666
1115,1978,41570
169,1064,40200
1434,2318,40675
2729,2562,42918
2166,1767,37007
1879,1151,42591
1859,538,35446
1545,389,41997
1280,1971,36204
370,1399,39101
2204,14,41640
623,332,36895
2370,1463,42849
1054,1432,40980
1793,323,41589
1967,35,42153
2681,1332,39593
2297,1602,36325
2291,1890,36317
621,2475,36293
2922,1163,37243
1539,1997,36725
2404,2027,37141
250,2013,35556
690,2150,39608
894,832,39196
1812,673,37276
541,2239,42246
1491,943,39673
2576,879,36375
2813,2173,37777
179,1742,38073
557,1934,40685
2962,921,39600
31,1930,39602
2806,1755,35191
407,416,41716
1726,506,42499
332,623,36439
1569,2023,35985
2194,2087,37257
2505,182,36992
2536,545,41643
26,1830,42991
819,2554,35087
2047,1502,35530
118,107,42070
2540,1060,42962
699,844,35985
2774,1123,37358
166,1902,38044
1678,620,36090
1546,2796,38177
352,1158,35332
465,789,39601
1357,1185,41242
229,2230,37713
1014,1617,39748
2945,1336,42906
419,2025,40087
2375,775,37351
485,2908,40805
1262,900,38058
1387,1953,36770
1132,52,41847
1628,592,39330
222,2982,41223
945,1238,35989
1938,108,40459
2433,1116,37004
927,1269,36601
2138,1541,38196
2605,683,42877
2681,2261,36579
1403,367,40401
1050,2447,40791
190,2299,42201
499,358,39989
2474,1939,36870
2345,641,36800
743,34,37094
2260,2516,39959
499,2031,42903
939,2903,35708
1169,216,42773
1468,1024,42309
1776,1597,38198
367,2231,36281
2460,2776,39147
1708,596,42276
621,231,42641
960,95,41206
361,1477,38953
1400,2373,38356
63,171,38855
860,2593,38560
93,2926,39647
570,568,42472
1778,2335,40914
1433,806,36917
1587,2553,41696
803,1398,39313
1846,128,38140
2246,1830,35962
2609,1390,39917
2602,2076,39471
161,988,36615
1422,2493,43033
1998,2054,37010
821,929,36573
1664,2732,37440
1502,426,35460
1902,223,42831
1821,391,36849
2094,1461,36513
2637,2724,40063
1448,1386,37019
2099,964,36838
914,2691,36656
2997,312,35241
1574,2803,38352
2230,1149,37805
1943,1166,42504
809,2013,40265
2393,2267,42623
1136,1833,40457
1380,2574,36075
1216,1023,40312
1331,2531,39443
841,1547,35426
519,2311,38278
213,1136,40184
1700,159,41621
1239,2255,40291
195,2028,35260
310,1453,35383
302,1848,38002
41,2877,37058
2300,1033,40671
2783,1522,36826
2285,1844,38624
72,1944,39013
22,272,38610
1251,185,38857
589,701,41978
2822,1185,35400
1935,1344,40220
505,951,41197
2030,2768,39997
386,1850,36563
249,1283,40866
213,1152,41920
1876,2745,35134
1386,2036,42132
933,524,38891
2551,2371,36123
1802,1187,36276
2419,1540,39863
870,182,41719
1423,548,37693
2150,1355,35071
31,1709,38134
618,1464,39718
1154,2948,39340
2284,2369,39029
737,1622,36711
1608,255,39001
1950,1612,42583
1131,2617,38037
2320,2417,35972
1724,69,40983
2579,1760,41122
2775,1168,40251
2749,573,41513
1312,1616,38968
2730,2191,36636
836,2134,37437
474,637,39821
1335,1466,37780
315,966,42545
2218,448,40717
1366,883,38908
2653,2989,41938
377,2211,40130
981,1547,36676
2499,2583,42351
1959,2873,35552
2153,2631,42538
784,36,41395
336,2446,42132
92,2619,37963
1299,1482,39644
2279,687,39889
1771,2270,42297
1996,2324,38563
423,1851,36313
2801,1437,40450
2628,2028,42770
2010,2375,38924
2629,2992,40697
2274,283,41551
2977,2162,36563
2198,294,42323
2925,773,36881
1245,1580,42228
2728,2928,41300
910,1598,35195
2696,992,39737
2922,559,40172
281,1787,39987
1349,828,37576
80,1928,37518
1398,1615,42277
1134,1583,42314
2831,2687,35681
602,1815,35820
1226,2447,39297
119,2422,42859
271,1292,42070
441,2363,42689
411,2783,37164
1770,2559,39441
1572,2164,37523
2324,2792,35507
2295,2905,36507
115,1775,41021
1072,2594,37721
1150,2535,41307
2067,2433,39592
757,2373,40423
1934,2193,36359
2379,124,40831
1823,1855,39129
498,180,38576
2140,1103,37386
2816,1207,42080
2958,1779,38837
1820,236,38098
79,897,38166
1068,469,41778
1162,618,35534
709,901,35443
1019,224,41178
1740,2192,35415
934,1308,35911
1668,2092,41330
1117,1266,38876
1504,2842,35318
1060,2136,37267
322,2925,41695
1330,81,39184
95,2455,36833
2709,88,39483
1080,1694,38700
1058,176,37044
1899,1365,40735
2390,520,40629
2569,1866,37591
162,134,40523
2094,1290,35681
2958,2758,37972
2129,1077,37683
357,1,35408
793,748,38631
524,2359,35948
2717,1082,38369
1673,2714,37397
1658,486,39961
2590,2312,35758
2166,748,37985
2328,2109,37344
2640,387,40542
44,2715,40237
2830,163,37207
1930,576,35624
2450,689,37194
577,2921,35703
2295,2293,38406
2028,2782,38475
1333,1960,40772
121,2704,39843
2657,1559,41675
1416,2093,38197
2858,2475,39615
662,1699,37049
223,2243,42606
206,1905,41380
1658,1098,42028
250,173,35368
373,2663,39253
880,2896,40271
1773,2904,39149
810,2900,40101
135,529,40929
1287,211,40074
925,739,36350
1231,2518,37136
1737,1391,36580
2867,1042,41395
1580,1276,42509
2404,1249,39458
2928,2687,35801
2343,177,40600
1736,1470,41392
2912,2780,42191
473,2629,42843
2553,651,40192
2518,1625,42297
474,2906,37815
1723,502,35577
1444,2001,37246
366,2368,35149
413,998,41830
587,848,40942
2427,1941,40957
948,2930,35084
1633,2878,41448
2889,1812,36547
1102,1450,38049
223,1,39825
79,2989,38081
2330,348,37742
1982,1039,37199
207,2318,36731
1816,943,37936
2524,1663,42085
2082,2503,38528
1201,1161,36437
1412,245,37865
229,2026,35283
263,256,35292
1815,1932,36894
2453,617,37777
1653,2945,38794
2437,195,42028
2877,619,37858
744,1037,40062
252,2774,36840
777,966,39734
71,540,40345
441,560,37126
91,1178,42708
666,210,38903
174,2901,37353
1057,739,37862
343,2770,42391
338,2928,43027
905,2067,40717
2115,2247,40165
2770,915,37436
1337,539,37818
1821,338,35150
317,2990,41457
1563,416,37083
62,2968,37166
1261,326,42540
1596,269,38612
760,2830,39972
145,1427,41434
2360,127,39356
859,1870,41880
2422,1886,41735
2072,1600,42833
409,1363,38735
2410,2294,36437
409,2748,39817
2886,1324,35463
2798,2570,37705
553,605,38106
624,2532,35907
1255,2294,39857
617,1204,41488
400,2261,42913
1170,2546,42454
2809,55,38167
103,2182,36837
1283,880,36061
1370,1437,40802
1851,2275,41496
2482,1153,39726
1833,903,37895
2556,163,35182
1373,1900,36967
913,1884,36815
2746,2372,35392
2505,1879,35271
337,1686,39912
2825,1335,41674
71,2124,40443
11,827,40837
1780,1303,35253
1010,2265,35268
358,1448,35210
2096,2463,40773
2907,2176,36745
2664,40,37308
1350,2947,36130
717,2791,38550
1246,1483,40859
802,697,39385
2742,2442,36554
2551,2819,41290
944,2716,41065
1662,517,35830
754,2731,35863
793,2388,41253
2687,32,36232
2672,1008,41651
2295,1403,35447
1216,1449,39155
2212,2827,41783
312,768,42935
2285,417,36843
2426,1380,36513
739,746,35139
2990,2752,37350
586,1527,40246
2741,944,42830
2788,1998,38082
1756,1851,37163
214,2350,36307
1359,1580,36156
2030,1720,36730
1109,392,39171
4,786,38347
1352,2488,41592
837,19,35470
1569,2095,37820
258,819,38883
502,636,42197
1625,1996,42807
750,2404,41875
2167,2786,41537
2245,2051,38508
2414,1724,36544
949,1686,38299
2129,2974,35641
555,189,38741
1726,1043,39079
1336,25,40478
1981,1907,35290
1805,549,35762
1245,991,42503
784,599,38375
157,2247,40905
2801,151,35966
2966,2011,35737
75,1555,42608
605,2837,42430
2065,2604,37014
2633,787,37864
2440,2495,36409
2093,1962,41091
1748,1096,36050
125,1354,40466
474,2909,42038
1205,2924,38099
2883,2949,37320
233,2783,42221
268,1415,39185
2213,17,41448
2577,2562,38871
2282,2534,41239
2358,1247,41566
491,1940,38024
68,1819,38485
2547,207,39894
2016,1859,42323
765,725,39668
1300,2229,42254
1349,2979,41786
2537,1508,37219
2454,306,40482
1389,1368,39028
298,1779,40683
121,434,39639
1733,2006,38110
1719,243,36241
627,1251,38941
1459,902,41722
1501,576,39618
1074,640,36589
1795,1801,37172
2294,2793,39359
1786,869,37725
1521,1810,39096
1578,564,39340
1883,1312,36691
1476,719,41628
586,2109,40799
2189,1962,42849
1621,21,42543
40,445,40750
368,736,36206
2375,2356,41147
1423,2683,35786
2804,1999,36528
1294,72,35583
391,393,37816
614,1331,38451
1915,2035,38233
906,2755,37643
625,587,42818
446,381,42212
94,463,39114
1841,870,42457
2456,17,43008
1346,2448,38813
2931,1702,39247
2885,862,39699
37,2675,41084
826,750,41727
2035,917,42757
173,1950,42049
694,2372,40471
1079,1812,36233
117,95,41376
1895,2320,35997
544,37,40568
238,2172,35519
679,2272,39475
1776,2087,38103
461,930,40565
1354,2078,36108
1783,758,38550
1101,1140,35829
2384,194,39482
2412,2619,42100
2849,321,43084
588,910,38327
4,566,35305
2773,748,35659
488,1519,36907
1015,479,39803
2359,1760,39452
1589,612,39314
686,340,37581
1455,2194,37790
2788,1064,42363
1919,907,40780
1877,2586,41210
1976,1577,38162
2571,239,38752
2083,1137,35987
762,977,42293
2178,2897,40053
2682,2607,39705
2410,336,35482
453,1038,36675
1197,1315,39935
2353,1755,40592
2243,2600,42117
431,2638,42236
387,2786,38074
787,2959,36404
2178,787,39080
2585,1373,41734
1586,2875,38643
1703,1149,38125
135,1624,42650
1139,1660,37361
581,1882,39039
2888,827,42098
349,1472,36510
2240,2870,36691
49,76,36636
2557,2156,35526
2384,1514,36658
1074,2428,41895
2688,1737,36392
547,2794,40828
2388,1733,41011
2837,2479,42580
2548,1572,35522
2880,2410,36261
1932,1940,42851
1937,1753,41383
441,1229,37684
1498,1883,36178
1202,1249,37539
234,1817,36493
2344,2394,36077
2619,2,35247
1235,796,40706
2530,986,40141
123,2362,38742
1587,62,37516
2819,1839,42113
2314,90,40301
1334,1089,35992
2852,2838,41357
818,1787,40606
62,1100,41845
1531,1685,40998
629,637,36895
1502,447,40584
2342,1668,40020
2699,2356,39465
977,834,37985
2347,2954,39402
450,2223,38588
2388,2720,36526
1477,884,36711
909,2695,36555
1258,171,36928
486,190,41363
1497,2691,39191
1635,809,43000
2509,1784,35458
896,2327,39202
894,2304,41315
337,1031,40653
2141,1112,37506
1681,2361,36338
5,1618,40284
878,1858,40268
2575,2366,38640
2654,2857,38229
2141,2829,38863
2335,2854,37577
892,581,41194
2690,1585,40495
1355,2966,41287
1792,269,36508
1050,2440,42449
2579,551,38890
2265,394,41627
785,1297,37014
2870,2268,41389
982,262,36954
797,1409,36563
1648,2407,41172
1748,1761,38054
1247,915,37064
1617,791,37137
2375,2130,38419
1477,591,40050
2250,499,39091
2437,101,39398
2712,141,37519
1647,298,39629
35,2305,42466
116,465,35066
997,1325,39857
2177,1492,37944
1488,1636,37273
1046,736,37695
931,759,43005
1367,2547,39303
611,754,39008
2682,2483,36617
141,163,41959
2840,1728,40515
2359,240,35997
1186,1437,40184
1137,414,43070
74,1851,41851
2890,2316,39895
2548,1403,43057
1872,320,41603
2386,1981,35601
1965,1966,40583
496,1908,36947
359,2480,40261
1793,88,39322
1605,118,40493
139,1008,42273
249,766,37168
1244,33,39174
934,823,38377
2518,1745,42469
1295,2401,39339
1282,50,38581
1079,2161,38009
2907,856,42322
2153,1644,42554
773,698,38059
32,732,39423
104,2555,36101
654,2454,40286
2174,2252,39208
2751,1308,35103
303,2645,38156
2837,1964,42872
1795,1649,36764
1763,1576,39241
2031,809,41121
25,2733,35386
485,2370,36418
2468,2129,40904
182,102,42646
2185,2731,41311
197,773,36929
2055,1842,39922
1632,902,41671
1841,193,39892
522,1892,35224
2843,134,38158
628,217,36925
991,2131,42502
2128,2445,42140
2298,1221,39136
34,2784,35872
266,318,36496
1385,2568,36697
1187,1729,36000
2069,2026,36600
2384,1201,42581
993,1925,40556
1062,1971,39007
1983,1728,39174
2330,592,42475
594,1137,39610
1214,1304,42977
1158,1574,36418
111,1150,41958
2227,495,38017
559,664,35513
746,1969,37645
1656,1004,37777
2144,2927,35229
595,756,37398
1683,1575,41264
2421,388,36302
2833,2320,40651
2891,1117,37208
483,982,38994
2637,1436,43085
2754,181,42649
112,577,35274
1084,2348,42113
930,1210,41826
2575,1247,38941
2518,2905,35875
1799,1116,37220
2376,1437,35399
912,2768,37575
1577,1172,41472
1978,2590,37690
2721,2562,42870
815,441,39295
1671,2596,38933
1152,957,35331
1196,821,41804
593,2373,37808
1029,920,36954
1196,2772,37169
1201,2154,39875
2991,2720,40823
272,2013,35257
2510,1188,39064
2504,148,36761
2412,2907,39831
405,786,41044
789,2952,42251
1974,2316,37966
2646,156,41019
2701,2022,35473
751,6,41920
343,1683,35877
2238,2980,36792
1574,1768,42947
871,2325,40380
2823,1340,37614
558,488,38549
589,1427,37333
96,1338,40919
920,2620,35171
268,503,35670
1107,767,35789
55,2535,41674
1928,2453,41733
1277,1819,37382
925,65,36896
2797,1659,35189
2486,2975,41498
201,2639,37283
689,1954,39134
2518,386,40094
2004,953,39593
2859,2624,36453
1845,1071,37017
541,2368,40121
1288,1111,39269
459,1029,39356
2867,684,42709
2677,1233,39213
2838,2377,41710
2236,2095,37624
423,2154,35743
1753,2484,35868
1544,1668,39469
1308,2057,42185
1798,493,40120
1491,2353,42409
1711,1859,36796
125,2081,37926
1802,219,41625
1831,1574,41715
847,2662,42473
2309,15,35107
1384,1883,41301
341,2801,42960
2496,1969,35635
2350,1390,38097
288,2702,37156
2481,155,37936
1306,199,38769
2153,339,38132
1331,2888,41079
2626,551,41992
1678,713,37296
146,749,38575
2713,2367,38562
2323,1418,37903
979,407,36209
1737,192,35746
1579,2644,35974
867,360,35365
413,1942,40750
1212,1427,42278
955,916,41099
2513,602,40017
2190,1202,38537
142,2726,39265
1266,1881,37816
1386,2320,41591
286,993,37581
2335,121,41851
1185,702,36454
2056,1841,36992
317,167,39141
721,2909,42647
271,2979,36044
2475,844,35355
996,2488,38712
1241,2186,41876
728,1152,42918
893,2309,43025
269,1176,38098
2311,577,36469
527,2593,40827
522,2474,41392
2988,650,35484
991,509,38463
770,2693,42204
1277,1911,35575
2474,847,42028
1791,1018,37170
2752,1206,35735
283,243,36009
1397,2643,39279
2403,513,40081
2885,1487,41512
1801,2798,42508
606,281,41543
2924,1480,42747
2740,2285,41416
1802,1041,40305
964,2904,36756
1516,259,40777
30,1866,41735
2741,2332,38631
2951,2958,39854
1364,625,42372
806,2225,35213
2716,2533,39716
481,622,41944
959,1225,39402
930,1031,38588
2129,1387,36526
1219,1959,36711
1709,1439,36555
1594,1305,36928
2961,1517,41363
2224,1011,39191
2977,557,43000
1377,1696,35458
1880,1838,39202
297,2316,41315
1444,1433,40653
1444,1184,37506
2738,2030,36338
105,2118,40284
1583,511,40268
290,2346,38640
849,972,38229
2390,681,38863
798,398,37577
2261,1726,41194
1134,2496,40495
1736,1574,41287
1576,1544,36508
573,1935,42449
1792,2565,38890
1136,888,41627
224,1832,37014
1804,845,41389
123,432,36954
108,1770,36563
521,321,41172
1085,2634,38054
521,2925,37064
2810,117,37137
144,2796,38419
1628,1162,40050
254,2395,39091
1425,2430,39398
1966,2380,37519
785,1765,39629
1621,2693,42466
2340,75,35066
1017,2992,39857
2050,2035,37944
54,2108,37273
2524,2675,37695
1591,2268,43005
459,2352,39303
2424,1814,39008
2409,331,36617
1512,435,41959
2604,656,40515
756,274,35997
813,758,40184
950,159,43070
1978,2235,41851
2656,494,39895
293,694,43057
794,90,41603
1760,2898,35601
2869,964,40583
978,1850,36947
2797,505,40261
84,2252,39322
618,2646,40493
175,2607,42273
328,2621,37168
562,2680,39174
828,1185,38377
1711,555,42469
402,2063,39339
2500,445,38581
44,1479,38009
962,1413,42322
370,281,42554
996,86,38059
2705,755,39423
2623,613,36101
37,2807,40286
437,665,39208
545,665,35103
1806,2841,38156
1892,1007,42872
1680,1008,36764
1727,2666,39241
1124,533,41121
265,42,35386
2347,393,36418
1313,914,40904
289,936,42646
2992,1881,41311
1197,198,36929
1646,2560,39922
2143,436,41671
2049,1174,39892
1738,855,35224
2210,302,38158
2431,2178,36925
1309,2711,42502
1263,309,42140
1426,1996,39136
1088,1932,35872
2598,2099,36496
2158,1489,36697
2982,344,36000
2397,1061,36600
1483,252,42581
154,652,40556
940,2763,39007
13,2157,39174
2656,2282,42475
1519,1366,39610
2699,193,42977
1654,550,36418
772,718,41958
2977,995,38017
2727,891,35513
1781,2045,37645
46,1128,37777
342,1847,35229
785,343,37398
904,484,41264
2486,2468,36302
1513,478,40651
1494,2729,37208
1439,1085,38994
909,177,43085
923,662,42649
2768,995,35274
1390,1089,42113
2533,1153,41826
1703,1491,38941
665,2456,35875
2741,2584,37220
2296,74,35399
617,270,37575
1780,893,41472
1615,84,37690
2103,1145,42870
2002,27,39295
896,1133,38933
1075,1205,35331
976,1271,41804
2000,2145,37808
1661,1230,36954
2906,1794,37169
649,647,39875
2397,1428,40823
1094,2758,35257
1650,286,39064
283,433,36761
352,2791,39831
1239,2355,41044
1567,276,42251
2237,2200,37966
2063,271,41019
2718,607,35473
1472,2066,41920
2091,2003,35877
1373,1323,36792
2033,1298,42947
2150,980,40380
2184,1640,37614
2802,283,38549
368,2433,37333
1331,1221,40919
596,212,35171
1546,588,35670
894,932,35789
1425,1525,41674
802,824,41733
1929,466,37382
2792,287,36896
1172,873,35189
1316,380,41498
2092,1103,37283
2238,2978,39134
2122,455,40094
2874,2526,39593
2934,1623,36453
2293,119,37017
1598,202,40121
2282,1366,39269
2469,2539,39356
2874,1374,42709
2916,1970,39213
1354,1862,41710
2960,1976,37624
1229,1450,35743
726,1938,35868
