person1,person2,friendsSince
4516,7523,40812
6868,3218,40767
3635,4744,41535
1610,2648,37250
9826,9013,38592
4706,5694,39671
8155,3014,39400
4908,1737,38795
6701,2753,40509
6413,5332,41586
5976,1915,37776
5797,9667,43801
4296,318,44167
4242,8270,38923
9148,891,40926
4832,8945,39838
4482,1477,36632
1815,8082,37663
2275,7150,42832
4193,7125,39965
1752,3607,43841
9690,2474,40106
2238,2658,40263
8304,5926,41189
6686,9808,39671
8156,909,39342
8931,6697,39223
3321,46,40254
7239,4145,37687
8802,9707,43936
3209,7322,39014
6778,7782,37973
5437,1988,41655
422,6992,36969
6350,9062,42875
8849,4632,43634
6558,1543,41281
4386,79,40367
849,1911,41172
7763,2090,36884
809,7538,41952
7710,1809,40463
6785,2007,43290
6722,3276,39017
3743,4005,41626
6159,4462,37637
1455,2388,39585
1842,7510,41467
8205,2517,37647
4858,4897,37348
1729,9841,39005
8357,6874,42644
4106,5765,37713
1801,9444,38385
4796,2095,44147
7529,4886,39760
7873,6896,43455
4657,9290,37086
4007,4750,37355
5551,6707,41777
9031,6841,43788
5714,4975,43078
5098,200,37325
5433,2996,38836
3296,6951,39940
3638,8562,40803
1075,9268,40750
4693,7339,39163
6754,2539,41712
2916,9077,38794
6512,3798,39957
6564,6355,37279
5274,7913,36835
940,617,43286
644,8919,36688
9481,384,36606
4930,6835,41840
9721,7585,37503
5526,2105,43760
6103,4928,43634
3989,5837,37796
237,7526,41982
2760,2203,41114
1201,1911,42902
2467,6349,37717
730,7480,39324
2862,5002,43303
9305,8212,40997
9074,341,36974
7395,9069,38212
8946,3781,42560
8593,7669,41303
5392,6660,43020
7539,3378,40167
2187,7989,39318
9685,2371,39001
3449,1225,43158
950,6384,42357
4668,2058,43647
2683,942,42420
4793,1970,41285
3801,7311,43906
8788,6209,41085
8443,7175,41903
9869,4787,40424
6539,235,43976
6244,4461,44137
4192,3101,40881
7490,845,38994
4196,4679,41845
8907,4291,43666
2687,1643,39289
9769,8241,43584
2305,7346,39965
8515,6772,41900
127,598,42403
9297,3853,37115
9236,2953,38662
2255,9007,40458
4909,5413,40347
8778,9896,43294
4886,5354,37110
10,7580,40602
2613,8669,38484
6860,6047,39164
4585,8552,39532
2493,5205,37029
9615,1359,43973
8063,5755,42397
7679,3303,43082
813,698,40918
6259,8031,42624
6645,9662,43566
7852,3198,41050
3600,7321,37912
5678,8077,36773
9890,175,43641
3089,3183,43795
552,3551,41674
53,3679,38215
5364,303,36538
3060,787,41797
8701,5758,41837
1723,508,42922
312,9184,40519
1061,2006,40222
9388,4549,42516
8325,7578,39835
605,8573,41580
1237,7178,39851
6452,983,41078
7861,3014,38346
2394,6715,38117
1088,1494,38853
6112,7064,40436
6151,5823,38265
6556,7674,40582
7508,5982,40037
3691,3528,43689
4986,1792,37306
6620,478,40857
6534,6596,41536
2213,7461,38794
5755,6486,36744
916,9255,40417
6018,21,39170
3632,6521,39475
7314,1583,40635
6062,969,40454
351,5693,37529
1003,2900,39606
8634,4289,37192
3257,867,37946
3496,1229,38260
5873,8173,39004
9985,7236,38310
1637,1932,39490
579,6763,40309
6283,4705,39890
394,9054,41170
6830,5329,42258
4737,8033,39070
4569,8090,43937
4165,7292,36899
7377,2566,43517
2002,5668,42587
557,6094,38520
717,1641,39865
7506,1478,44007
9968,6017,37647
8759,2754,39633
9260,1517,36597
2932,1716,39550
4921,9677,36911
6206,883,41687
2016,9678,40568
5154,2628,42604
591,4078,43512
6432,7526,39385
6927,4424,38162
8899,9360,42764
6668,6813,43479
8103,5315,36991
3315,9692,36609
5844,3664,42592
32,6573,40278
868,1463,42892
4146,9289,42415
3334,9959,43554
9738,7821,36749
6378,1434,40476
1559,983,37358
8996,9832,39057
7107,2797,41035
9163,6662,39603
4799,4903,41679
3453,9643,39997
8428,3031,43225
5886,1292,38261
1013,987,39145
9478,4352,37023
2757,1028,41492
7101,9620,38893
6968,7356,37877
6077,2961,36532
8661,3175,40433
8002,8512,41490
5901,2609,37365
2603,3378,39183
1649,140,43290
8220,9001,43026
107,9537,41124
3387,8130,41531
9412,6355,39311
1870,8091,42465
2339,4759,41452
8833,4814,43325
901,4447,43216
923,2801,38711
3277,8271,38811
1969,2534,43917
838,5680,42072
3394,3651,43301
1177,123,42644
2670,3877,42323
6992,5957,43201
6011,3956,42870
6690,2449,43798
627,77,40975
6325,950,41960
2687,7199,37954
4923,737,37058
3097,6710,37428
5447,9919,41545
2792,658,39842
4909,7587,39172
7569,7306,44161
8829,6830,39780
3439,1803,39861
9723,908,38281
718,9284,41715
2553,5466,37656
1657,4022,41515
7513,8440,37200
3323,5349,43934
5163,298,43627
550,1201,42437
8602,1106,37749
6060,8958,40278
3598,3544,41554
5671,1528,41148
9313,2888,43999
5330,3993,44146
2110,9189,39286
3396,9239,41534
9966,4831,41793
877,9179,40750
946,9317,40897
5591,2340,40462
9934,2855,43632
9905,1652,42853
8133,6585,41037
2618,1566,37136
6561,2596,39909
7508,460,41212
4051,4863,43144
9118,4992,43196
1824,5412,43742
1945,5406,43178
3787,8775,38975
1558,6155,43382
8397,6391,39670
8031,9770,42010
9543,6761,37135
8969,7435,37916
8565,6512,42670
8948,3739,39447
6341,8954,39583
177,2651,37365
5361,564,40016
3391,126,43906
105,8436,40709
1296,4961,39757
7792,9366,41826
6919,4352,39521
1019,1843,43917
9307,5891,41447
9100,4249,37446
6967,2157,37069
6829,9083,37583
5076,2286,37045
9091,4562,37945
8163,2182,38871
9988,1234,36690
5450,455,42274
1896,8062,37461
8172,6479,41257
5806,8539,40026
3907,9899,38211
547,3123,38294
7396,2723,43730
8200,9317,40260
9505,4222,43253
3540,6970,43549
2535,451,42414
6465,1119,42328
9922,5011,37429
4447,760,41911
1556,2745,42571
1545,6270,42777
7768,9038,43445
7805,296,42747
6289,3580,36835
1977,5659,42832
4025,3398,43368
9561,2836,42611
9653,7073,42766
9684,4639,39581
1647,4640,36682
8629,1895,37315
7456,7047,40615
6547,6466,37845
8175,3759,41094
6511,7858,37169
1071,2441,42832
2701,3975,42288
4615,4139,42484
685,5062,41985
3575,3969,39648
6014,1757,38314
3030,2866,43913
491,4212,43714
8452,7313,42183
1745,9166,38899
8912,3529,42338
7578,2217,43602
8080,9527,40378
5205,9622,40509
9876,1072,38177
8469,5844,38139
1847,7068,41692
162,7837,37838
7460,5038,43317
9740,7378,38336
431,9732,38373
6671,2033,43205
1438,6915,41117
930,2532,39636
1785,1285,36960
6037,4271,43734
2556,3504,38575
1338,3811,42551
6986,9629,36808
969,2472,38655
6394,6625,39353
526,6446,41936
2698,9427,36952
1558,3983,42964
6532,2566,41717
6827,6002,37060
6198,2694,37918
3268,2535,37689
2207,964,37960
2243,8401,38010
3701,999,40171
9654,3333,42490
3496,7328,37954
8601,1527,39151
3148,363,39077
6524,1451,36996
2444,907,43930
6407,3643,36615
3705,7117,37481
5255,59,42683
9382,6819,43945
8180,4983,37042
394,384,37055
8861,37,40069
2445,1262,42142
3234,3916,37497
3996,8026,42985
7800,72,40025
5493,8156,43766
4161,7400,43257
7240,7664,42142
8246,9888,39987
4448,2877,39372
1609,3896,44071
4830,4495,41745
6685,7370,41640
2805,3280,40904
2525,4560,37775
2870,3331,43316
6660,8137,41055
1263,4107,36917
4219,4576,43584
5394,1751,36905
6122,1072,40064
2558,9379,41844
3803,5203,38489
1989,7551,40165
4254,6439,37408
675,8777,41024
5495,4580,41194
5855,5200,42410
2963,8600,39026
3694,8951,42418
8314,3494,41228
3855,2720,38122
8081,4933,36928
7430,4241,40425
7697,7747,39095
7291,3332,42228
8753,3202,44182
5239,2834,38203
9092,6256,42613
9974,4503,41971
1223,2444,42939
9099,3842,37490
7630,9358,37629
5930,5049,40686
5096,8867,38156
5558,8391,40455
4605,7870,38947
982,9343,38837
9825,6169,38157
9695,6738,39630
6528,76,38605
8868,272,39206
1514,3131,38788
9596,7771,41466
7414,4417,37976
7152,1711,41654
4299,3073,40622
5870,6547,41000
2,5213,41490
7259,6165,38405
6398,9929,39827
8159,9939,42405
2787,4305,37670
2808,8042,36535
9811,282,37731
2767,410,38448
233,8770,36962
4704,4326,39148
2143,2635,38209
7794,2816,42179
3259,9138,38771
2095,9697,36828
7423,3956,41896
8059,7078,40564
6286,3612,40118
6171,3654,40514
9603,5792,36555
7899,4639,40491
6032,6778,36773
4082,7956,37200
4220,8293,36973
667,8726,41327
6266,6043,42971
1539,5015,37403
3138,1987,40754
9128,1204,41085
8836,3243,39507
8701,9101,39039
4455,8797,40668
6537,7209,40776
2603,7364,42755
5429,3228,38198
5721,6973,40036
1971,4888,42788
4686,8817,42584
4595,8401,43702
6355,2974,41790
5749,8961,42523
9309,5664,42658
6715,4048,38231
4936,5593,40329
8984,6759,43496
3725,5738,38132
3740,1270,43507
3833,9428,42753
7865,2414,38729
3076,7161,42753
8601,3898,39520
4575,5132,41677
9798,6717,42760
3925,6740,37359
4930,1274,37197
3647,260,44008
2612,9352,37408
1177,9242,41885
909,3787,41045
4397,1411,40375
3145,4561,38560
1821,7446,40125
800,6116,42448
6873,9183,42190
9714,59,38597
4385,2664,44180
3102,6465,41285
709,610,42642
9365,9197,43407
745,3143,39327
9105,6442,36918
6508,2616,38705
8436,3282,40015
3325,3940,38012
3421,5408,39644
8581,1675,40681
7289,5973,41315
2112,8636,38121
9513,7417,37497
4258,6670,39943
7433,8225,41006
1814,6502,40962
9299,7078,39155
6646,5322,43206
896,7838,42244
3354,5917,38524
7475,8507,42869
8951,1898,38812
6950,897,39772
7487,1006,40861
1368,504,40632
4147,7,40708
5634,5368,38407
1882,2611,44180
4759,7371,43068
5437,5197,39249
716,8829,41639
1514,234,41768
6236,1079,37241
7842,4483,43853
8531,7201,37331
7549,9907,38600
4322,5788,41466
7695,8206,41252
9414,7637,41694
1318,885,37932
5859,5508,39985
8750,5627,38528
1388,8669,40812
9951,4014,39103
6988,5084,39893
8837,3259,40696
3816,4803,37327
9863,9020,41199
8345,1836,38365
6515,8418,41629
4908,1483,40234
6742,8051,42634
3853,1560,41343
5386,8986,37826
1415,1917,37648
3216,3929,39445
9262,966,40428
9715,3851,39110
1982,2977,41460
2100,1431,36825
8946,8287,40360
8804,4078,38607
775,8110,37567
3800,5609,39563
5385,8000,38554
5254,5153,40290
3491,9071,41025
3438,4619,37052
9883,2526,41961
3698,7156,39616
4071,5234,40624
9205,1636,43608
2517,9430,40987
3430,4313,43768
9806,2037,39024
6735,6846,44157
1270,9828,39918
2211,7812,44032
191,5031,37688
2066,7653,39562
3713,2122,43851
2533,812,42007
6792,2005,41966
8774,3612,41760
6181,3718,38022
813,1435,41021
5177,6993,37898
2692,8942,43651
6432,1877,36630
8704,8432,42110
7596,2351,40384
3961,4397,41134
1745,7618,42757
3447,5126,41278
6540,390,37719
5185,28,37146
7489,3756,41958
7426,9038,43443
8306,4788,39446
6660,5819,40615
891,2445,41981
8868,7312,43881
6598,671,40769
1274,4542,39756
9197,8964,39444
7449,3124,38082
4392,9245,38557
55,8600,44066
9630,9242,42557
8146,2778,41220
6659,9707,43735
8872,7750,37950
3722,3481,42864
903,3180,37127
7815,1712,41543
1592,4630,38162
3898,5213,40930
1585,6197,36808
452,1985,40975
2058,7101,39925
5793,8503,37085
9150,479,37665
2822,1729,39469
6150,4616,40247
6509,9775,40967
9914,8955,38143
1875,9930,42894
3023,2980,44165
3484,1277,40943
2837,1776,39033
961,3221,43546
1801,2688,40625
8654,9175,41177
2217,6357,39504
2946,31,41880
1536,6426,39815
1798,6439,41793
9141,2809,40535
1749,5666,43378
5975,3426,41545
6346,2757,37259
3314,3209,37161
4123,6074,38956
4805,2044,38720
2536,2108,38607
5936,6583,42772
3827,5687,38689
9986,7865,40583
255,3835,42963
4680,7407,38250
7712,5579,40096
3904,4838,37774
6113,8016,42448
1173,6790,39524
7098,6580,43548
4620,4170,42410
4756,3343,37298
5506,7068,40949
8925,5141,43561
7251,7085,44175
6467,7017,41665
6339,2334,43082
7528,8385,37951
5593,3720,38916
9685,5553,41890
5353,937,40466
1263,2837,38460
9144,2356,38740
6566,4821,42313
4934,2876,39873
9699,5703,36851
2820,9494,42735
1204,1961,37741
3333,1143,43640
6700,3778,42035
32,3632,42224
5168,1855,38583
1557,3410,37444
1314,4858,40609
1324,1350,37704
2945,7549,42726
3778,1748,39656
9311,2571,40674
529,6806,38337
4739,6359,42456
9401,1669,36601
3233,6709,36843
9298,962,41842
9178,4192,40695
357,3713,40114
8478,9045,39552
2299,8824,39810
8210,54,38662
3405,4260,40222
6573,3730,36955
1782,9211,41274
3663,764,42170
9147,7558,41662
9433,7484,42703
9972,5558,43843
6722,9144,37787
3310,1241,39046
7942,5075,37590
9111,8996,41921
8316,5120,43275
391,1321,38113
3913,2352,40556
7010,4636,41198
5695,2538,42651
3606,3308,42082
6722,3175,43705
75,9468,41344
988,3538,37465
9490,6541,40271
2961,6303,38880
1282,7832,41871
3441,124,44086
5610,9148,38026
2823,6824,41453
4258,5776,38359
6529,7132,36637
1731,432,42493
4158,9732,38649
5156,8208,43172
8473,4244,43195
2158,5422,40764
3214,6024,43891
31,2515,41965
9143,5790,39833
6266,3549,36959
5088,6217,41040
197,650,37306
8934,6758,36920
9283,54,39149
9066,605,41155
8999,1079,41298
6752,9004,38459
77,3219,37978
9361,8975,37307
5104,9170,40034
3863,5961,42885
2636,667,37598
9261,6505,42278
9956,9842,39337
384,9316,40789
9947,2437,36941
9453,7954,43778
9522,3053,36857
4478,8068,38924
5325,2860,44005
6083,5964,36955
4496,5414,43230
6259,2167,41786
3640,4833,40555
5612,2675,39871
5777,3169,41391
3856,1118,43076
10000,4159,39546
8260,3698,42025
3786,7470,41817
3407,2689,40613
3741,1461,39855
3151,8582,41993
2168,9865,39670
524,7209,43905
8283,2282,40660
7665,7570,40981
9046,8042,39444
4062,456,39694
8526,5233,40096
2152,8187,42488
1843,2232,39775
4182,8803,38275
2525,9620,39790
5136,9933,43562
1434,7186,43921
4831,5844,37892
2001,3675,41072
4027,1511,42308
4124,827,37651
7770,2736,41105
7959,6551,39661
7788,3068,38357
1613,5307,42207
5640,412,44138
5450,3809,42016
8097,1552,37962
4069,6981,43134
7483,2799,39406
4434,9739,40589
8584,5267,41578
6505,1646,38828
4069,594,38361
1483,9615,39776
1,7456,37812
2849,1121,37510
9060,8528,38986
3756,466,42481
279,8203,38368
1534,7566,39333
6760,3643,40603
8283,3966,39617
8833,9300,39453
4015,7840,43302
6967,4496,39541
1181,2705,40148
2863,615,42531
2838,4154,43357
9957,144,43692
7481,7453,36869
343,1141,39001
1140,8785,42913
1937,6402,38320
6389,5654,41723
6228,1175,42230
503,9202,36857
1566,2270,37755
8944,9285,42603
7899,4804,44141
994,4313,39826
4729,8886,43178
3529,935,39878
2998,4543,41473
2661,2475,38181
4572,4200,41468
82,8982,38973
8576,6407,39853
6799,2737,40648
1349,3578,41800
4262,24,40208
3315,8635,40554
7438,4817,43531
9107,847,40032
1619,1793,43994
3340,6212,43679
442,7594,39037
7459,8216,37955
44,5962,38606
7758,3934,38462
4888,6713,43145
1478,6530,40920
8178,5180,40892
960,5555,39254
5994,9120,38022
5173,7193,43273
9611,7219,38239
2486,9629,38507
4363,373,43673
2918,5763,41098
9470,3749,40147
339,7186,41549
1387,5017,42990
3323,212,43986
7176,2283,40458
649,6951,44062
3817,2443,37575
7413,9793,40622
5487,4199,37336
558,9536,40606
6749,2729,43500
3449,9546,41216
5483,4140,42808
5633,3797,41947
8176,3906,36597
173,3242,36652
76,3586,37207
7303,4818,40109
6588,4508,38118
1358,8010,43787
9998,3002,40376
1191,7994,37834
3536,4063,38892
7551,6100,40599
8639,2504,40414
219,1206,41397
3943,8362,37313
4236,9841,38188
1847,1728,42696
8347,6132,38003
3405,4123,38923
4878,4252,42178
67,4476,40981
74,4956,39117
2631,7442,37689
2803,9225,40226
859,5003,42583
5674,9983,39333
5693,5014,37662
2809,9062,38664
3375,8737,38650
4722,9228,43475
1744,9590,39762
6202,9797,41703
5729,7915,43213
7071,3305,41464
8173,6477,38259
955,44,37009
2928,1442,40555
5017,1100,41129
3030,5342,43906
519,4919,37502
513,6039,39203
6481,6389,42021
3445,1589,40124
2362,133,43074
4798,2444,41466
4832,4995,39316
7204,7870,39295
1681,6703,44098
5303,2885,38269
4950,3999,38701
8439,5398,38851
1594,56,38789
8731,2230,44074
1754,5223,44088
1487,7180,39199
7485,6978,41585
9476,2924,40210
8487,1029,39156
6715,6074,43426
2634,66,39736
5855,9852,42225
6961,4746,36805
8623,6477,37985
3732,4206,42712
375,2052,41433
5109,9316,42172
6403,1880,37704
8151,4564,39898
4495,8509,43634
2478,1479,38774
4219,9908,38944
8310,390,37965
8809,4201,40201
9678,1150,38988
5229,1104,42191
5671,5654,39745
7108,6245,38182
7504,4025,42662
9973,9832,40741
6391,8537,37085
8581,5560,41773
568,1400,43249
5028,5297,39670
7813,8502,41285
2888,46,42752
8887,5027,43086
7835,3795,42377
8066,762,36574
208,1553,43574
2368,1088,43266
647,574,38079
4377,9798,41667
4563,7693,38710
6883,7585,41807
9173,8718,39882
2174,3956,41674
3504,8426,37790
5310,2225,40064
8178,4100,37817
9058,8560,43619
1560,2555,37799
5421,7525,38696
4290,2957,43115
3897,4737,37286
8136,6744,37727
7815,4195,39069
4833,8777,37614
6094,4357,38668
5383,793,42009
4075,2473,39739
6569,333,41379
8350,1854,43839
7240,7433,37018
9439,4273,37558
9513,7953,41159
9234,8580,38580
4506,3787,37548
7264,8365,42974
1719,443,39279
8722,5734,43433
5191,5235,42268
9272,2122,42300
6708,3666,43763
3661,4348,36555
5238,6303,44048
3192,4128,38933
8989,4946,39447
1340,8248,37910
4433,594,40594
9339,7665,37855
3343,4783,43708
9234,7897,39021
9697,4441,37812
758,5730,39467
9359,5318,43586
429,5716,37597
587,1757,37464
6224,9516,40268
1511,6962,36745
2811,8225,42989
4865,4274,39750
171,1012,41441
5136,2204,36713
9647,4578,37779
2750,9745,42441
8937,2389,37827
6648,5489,37707
258,3295,44167
1761,7018,38769
4102,4112,41768
6557,6771,38907
8035,844,41041
1722,5460,37630
7507,3108,37706
8758,7455,39342
1839,3570,37104
4956,1402,41157
9128,2827,41220
5844,5898,36598
8585,8163,41601
336,3478,36901
2768,9397,36744
5364,2036,37667
6730,2988,42275
5970,7912,36874
478,5308,42873
1255,161,43326
7214,7502,42909
956,7054,41766
5156,3677,43313
3439,3117,37043
8398,746,42055
7182,6471,42310
6072,5816,41397
8038,333,42362
4588,3647,38930
9200,6382,43484
3690,1646,38679
8760,4346,39712
6744,2733,40375
6385,2117,38025
8062,6543,43282
424,3144,43817
4522,1617,36676
5363,1714,39661
8166,7806,38893
2395,3849,40534
6291,2679,40777
1936,9779,39394
7588,5182,43483
3596,3959,38117
2709,105,43026
1523,9564,43668
7250,6083,41356
703,5629,39837
905,3092,39614
33,3235,39251
3309,6440,37997
8538,4088,39299
3465,2887,41649
1448,3373,42010
8867,5854,42099
5959,9614,38071
8620,3399,41331
1102,2862,37462
5952,860,42089
8166,5977,41791
3794,4784,36806
72,9319,38328
2240,3923,38050
4201,2391,39179
3166,4015,41613
6102,6754,41214
3316,3874,40242
1192,9112,42166
6029,8872,39509
2216,4549,43064
5701,4024,38764
1603,2097,36528
7051,9615,41799
6002,9850,38621
2012,3233,39775
3092,8159,36705
267,7720,40379
5914,3722,40324
7580,7609,40133
3568,2712,40107
5479,5839,40750
2994,799,37999
8365,2187,42857
5901,2026,40610
208,9263,39991
3222,4744,40547
3607,5426,36536
3620,7873,37407
3115,1496,42041
686,4207,41542
4798,8841,40534
2723,5866,43236
4090,7025,39105
5066,5527,36859
3372,639,37435
4207,3652,43229
1262,6794,37223
4682,3226,39968
4840,4657,43012
6070,6184,41711
7815,9972,37637
4670,1370,42421
5511,4669,39937
1732,2583,38200
7068,5082,42699
8707,1642,43364
9567,5224,37106
6991,3557,43242
3425,8639,37710
4957,9358,36989
7361,5261,40788
9136,6727,42128
4528,5743,41764
1286,7512,40967
2375,2772,40463
9305,9123,42240
816,7933,37420
7298,2613,41986
9233,2849,37790
7687,1991,37205
7465,6932,40594
7307,2113,42241
6985,6146,40673
5103,5842,37122
9472,8665,39900
7647,9253,44004
993,433,38772
9438,4427,42284
7923,1623,38707
4800,2944,40823
6658,6120,39326
5104,3396,36589
3072,1592,40236
9314,7759,39417
9425,3710,39076
7408,5590,37878
6332,2240,43111
7963,6123,41392
1890,7843,42650
7373,1217,43458
4409,4158,41313
4279,5995,42524
3706,5710,41523
9289,7146,43979
7382,7651,41671
7650,9392,36527
204,5037,42639
1327,8766,41210
5365,5004,36898
249,8859,36951
3541,6279,43309
2450,7606,41884
964,3957,39159
8398,4860,43338
8217,8629,43038
504,8436,41309
9095,2679,41082
328,3623,42252
6638,2865,42252
8895,4729,41598
633,1692,40696
4319,4584,44094
7083,3958,38936
6659,2398,38427
5312,1267,42516
6485,9717,38592
8202,1113,37320
1825,1345,40442
5628,1516,42828
1965,5647,37196
6102,3425,39207
2202,3472,41482
6201,7847,43854
173,5328,36684
9414,1190,39059
5660,3306,40546
9468,1678,43431
7862,5947,42105
7886,9674,41847
8145,5602,39270
6072,2657,36661
5852,6173,43968
9399,6375,39932
1844,3648,39509
5462,4251,37847
2705,4678,40671
4057,1056,42178
7889,9391,40338
4650,5389,38880
7570,7868,43142
6360,2511,44015
1570,8916,38314
2781,8313,39430
4193,6482,39416
4874,9341,38992
7899,5745,38021
5170,4370,41053
4475,9277,36873
6426,6556,37710
658,6233,39847
5576,3537,39371
9703,1965,37026
6784,5267,39433
7832,8312,40559
5920,5692,41592
4578,2467,38367
8258,5443,40271
2476,8960,38788
6352,9937,42317
1150,33,41424
6162,6116,42010
8784,1571,38476
5588,5399,38757
749,2350,38537
88,703,43672
8984,3968,38191
1067,2687,43748
8434,9643,42687
2181,7254,41434
5191,3522,42287
3739,8802,42791
9571,4859,40290
8300,3246,38457
7086,6363,42524
7594,8486,40305
6494,1913,37568
5624,35,41010
4997,3025,43042
8383,1774,41399
4320,826,37335
2818,9522,43805
2187,5668,39494
6816,4031,40859
5928,356,39667
7662,8971,42148
5664,3485,36799
4043,8434,41389
2760,4365,37432
1865,8568,39554
9170,5611,39969
3375,5263,43918
5836,3717,42191
1266,6682,43354
6411,9455,43092
3682,3247,39032
7325,8910,38168
8784,6081,41651
736,3706,37148
9304,6565,43367
9559,7796,43834
632,5202,37129
9485,582,36940
9212,1751,39104
7650,9838,43640
1677,6597,36803
3884,1239,40030
1643,1096,39642
9454,2016,40953
1313,1325,42017
7476,7283,37462
9718,2804,44003
3481,6339,36589
7693,7078,39657
3849,4604,42872
6134,326,37255
6820,9923,43978
8401,5942,36868
8485,6063,36782
9695,214,39892
7643,4296,41749
3148,382,42189
1777,3134,38795
8572,7990,43074
1104,2195,38295
897,7914,37557
4036,9362,38494
1635,6278,43815
5236,4802,41035
3619,9043,41565
2099,1837,42001
4250,978,41415
792,2115,39345
9598,5225,38643
5971,8536,41771
8248,8417,43263
4267,987,42040
9917,1183,38583
7911,6707,37413
3734,6365,42684
6835,242,42576
8880,449,41516
4831,7468,39539
1741,6286,42576
5930,8936,42821
3781,4469,40102
227,3465,37273
1204,1862,39411
9955,5480,41389
4197,8033,39217
3455,1744,41774
4090,3360,40231
8209,1441,43236
732,8910,42795
2202,8693,43495
1927,9783,43991
1009,2275,41662
2381,7156,43974
9964,1788,39074
7186,5667,39847
8677,9766,42434
8349,4843,38339
1672,7404,41957
1943,8756,41717
6095,6966,44049
1605,3055,39072
2794,9161,41888
6914,2825,43463
3649,6894,40837
4995,2658,40245
3729,9584,41943
9948,5295,42772
1709,6875,37346
1727,1020,42552
2714,8113,38127
1992,5707,36994
8605,2820,43608
9120,1336,38876
3407,6860,37196
1941,359,44155
1519,7637,38265
1341,7985,40087
5482,6028,44165
2164,7517,41598
2822,5778,43028
1971,5090,42838
7637,3077,39997
2157,1639,40087
1960,3137,42430
6668,1298,38877
6019,2877,42675
2993,1457,37273
8650,248,39617
271,6117,38530
505,1120,43471
9240,828,43722
3673,9845,39743
8287,3726,37738
1964,6011,43957
9838,1973,36577
4439,2521,38215
331,7064,43214
2590,5944,42662
7111,3807,43321
6032,3977,37603
8764,4477,41609
9845,1237,39407
4646,7900,37241
7982,8952,38509
5160,1734,40391
3462,299,39585
1994,1257,42941
7490,6501,43896
620,6862,38138
2612,2784,38652
9277,6957,37419
23,6505,41473
4725,2613,42446
776,3697,36618
6082,6325,43229
6256,7844,42019
2516,6884,37806
2519,1658,39937
921,147,39508
7287,3767,37822
924,881,40071
4704,1771,38980
7849,8945,39151
9975,9960,38168
3646,8800,40278
9343,7086,36944
7439,4347,36571
163,8166,37010
9100,423,40536
5256,8474,37592
3976,8036,42314
6350,5784,37349
8486,3546,42306
402,510,43558
980,6115,43834
5293,6772,37934
9974,4636,42262
3728,2603,40547
7902,9036,39297
1839,9541,38534
4307,7511,36736
1243,4055,40170
1731,2905,41112
3067,4146,39917
7773,3340,39593
9457,3054,42201
8914,8850,42535
2090,7380,40541
5923,9586,40900
9028,2208,42356
7120,1822,43532
2868,5012,43963
2025,1530,39619
2419,6805,37031
15,6124,42030
5493,5194,37371
3792,5913,42198
9332,5630,38113
6855,3866,37079
4276,6340,39005
4991,3900,38352
3449,1860,40116
7286,9295,39013
7480,8433,42137
4069,4160,43012
4428,3516,36664
4521,8607,43727
6274,1103,44094
1355,3518,39757
4902,9418,44166
1341,2490,39705
6834,2468,40340
1385,8259,36656
1392,5677,38373
7929,7321,41978
8484,3240,42735
6299,8630,40595
2639,544,38108
3244,5945,40746
4033,6134,38988
5330,8585,37805
8217,6298,43993
5441,2130,43644
9809,1376,42220
55,1308,39554
9249,6802,37131
8,5589,39520
5071,7402,36679
3507,5929,38279
7630,5533,36797
5104,9973,40014
8603,8351,38005
3258,3710,42724
8881,1318,37283
8585,5568,36852
7796,4261,40286
7138,6155,37409
1285,3436,38103
3700,7055,43023
8993,1164,43434
2788,3622,40930
2743,218,37660
8340,4670,44006
1040,589,44076
9493,5770,37704
2483,6866,42449
267,5878,37339
7740,4560,40009
9751,8384,41247
5125,8856,40772
9190,4173,42637
2053,3813,38181
1363,6779,42006
9653,2386,39755
3877,6160,43940
9760,9304,37499
6093,582,40664
7965,3100,43697
5787,1431,38384
7048,1797,38079
2663,5,39472
7718,9805,41023
2033,5309,41918
6685,3443,42323
7939,7644,42304
745,4291,42478
1875,9092,41594
6309,7,36575
9348,5592,36574
4785,7324,42602
4317,6815,41406
9007,760,40068
1827,3214,39375
1200,4360,41297
2345,6226,40524
9909,9028,37607
9887,4629,43740
6321,8857,39529
724,760,43191
6860,9976,38768
1230,9108,36627
9751,6758,43387
8212,1671,43900
5142,9411,42765
679,8914,39630
2258,3000,37301
9409,5542,36721
1167,4146,37239
357,8336,42176
6829,269,43547
8675,8806,41415
1376,3983,36960
5738,1580,42182
6807,5128,41275
309,687,43170
9728,2876,39348
1704,1011,38828
1998,892,40840
4379,246,38470
2292,1282,42520
9892,2227,37113
7996,4945,40757
4847,4893,39773
7351,1358,38608
5127,5602,43180
9977,1660,37001
8906,1035,41186
6749,3496,40224
2830,3115,42107
2719,1797,36619
5121,9911,39583
8384,2423,37563
2500,8555,38306
8920,1092,42682
1235,1794,36555
4701,9378,42506
8863,6126,44020
9928,2065,41871
1281,9216,36539
5497,4812,37089
5462,1479,39399
3012,6714,41206
5625,2390,37739
679,6918,39216
3252,3990,39767
2764,5736,40631
7205,4649,39839
2930,4235,43536
1340,2285,39729
3171,2583,41621
8098,7015,43336
5632,7585,42030
6002,9700,37157
7849,7072,41555
986,9292,39761
8439,2467,37851
185,9625,39722
2570,3529,37156
8455,9884,43320
3187,8763,40209
7367,9805,37234
4942,9434,42479
1081,7530,40110
6127,6576,42381
6574,7412,38409
