campaign_id,campaign_name,start_date,end_date,campaign_type,ad_id,ad_name,ad_channel
404,Home Improvement  - Campaign,2024-12-03,2024-12-07,Acquisition,2403,Ad -  Safety Equipment and Gear,GoogleAds
404,Home Improvement  - Campaign,2024-12-03,2024-12-07,Acquisition,2404,Ad -  Bathroom Renovation ,MobileApp
404,Home Improvement  - Campaign,2024-12-03,2024-12-07,Acquisition,2405,Ad -  Electrical ,Facebook
404,Home Improvement  - Campaign,2024-12-03,2024-12-07,Acquisition,2406,Ad -  Tools ,Website
404,Home Improvement  - Campaign,2024-12-03,2024-12-07,Acquisition,2407,Ad -  Bathroom Renovation ,Website
404,Home Improvement  - Campaign,2024-12-03,2024-12-07,Acquisition,2408,Ad -  Heating Cooling & Air Quality ,Website
404,Home Improvement  - Campaign,2024-12-03,2024-12-07,Acquisition,2409,Ad -  Heating Cooling & Air Quality ,Twitter
405,Premium Beauty  - Campaign,2024-12-12,2024-12-16,Cross-Sell,2410,Ad -  Premium Mens Grooming ,Instagram
405,Premium Beauty  - Campaign,2024-12-12,2024-12-16,Cross-Sell,2411,Ad -  Premium Hair Care ,AdobeAds
405,Premium Beauty  - Campaign,2024-12-12,2024-12-16,Cross-Sell,2412,Ad -  Premium Hair Care ,Twitter
405,Premium Beauty  - Campaign,2024-12-12,2024-12-16,Cross-Sell,2413,Ad -  Premium Hair Care ,MicroSite
405,Premium Beauty  - Campaign,2024-12-12,2024-12-16,Cross-Sell,2414,Ad -  Premium Facial Skincare ,Twitter
405,Premium Beauty  - Campaign,2024-12-12,2024-12-16,Cross-Sell,2415,Ad -  Premium Beauty Tech & Skin Devices ,MobileApp
405,Premium Beauty  - Campaign,2024-12-12,2024-12-16,Cross-Sell,2416,Ad -  Premium Hair Tools & Accessories ,Twitter
405,Premium Beauty  - Campaign,2024-12-12,2024-12-16,Cross-Sell,2417,Ad -  Premium Hair Care ,Website
405,Premium Beauty  - Campaign,2024-12-12,2024-12-16,Cross-Sell,2418,Ad -  Premium Mens Grooming ,MobileApp
405,Premium Beauty  - Campaign,2024-12-12,2024-12-16,Cross-Sell,2419,Ad -  Premium Beauty Tech & Skin Devices ,Twitter
406,Food  - Campaign,2024-12-13,2024-12-17,Special,2420,Ad -  Beverages ,Facebook
406,Food  - Campaign,2024-12-13,2024-12-17,Special,2421,Ad -  Fresh Cut Flowers ,Instagram
406,Food  - Campaign,2024-12-13,2024-12-17,Special,2422,Ad -  Gluten-Free Foods ,GameApp
406,Food  - Campaign,2024-12-13,2024-12-17,Special,2423,Ad -  Gift Baskets ,Website
407,Christmas Eve - Campaign,2024-12-24,2024-12-28,Retention,2424,Ad -  Baby Activities & Gear ,Facebook
408,Christmas Day - Campaign,2024-12-25,2024-12-29,Acquisition,2425,Ad -  Medicine Cabinet ,Website
408,Christmas Day - Campaign,2024-12-25,2024-12-29,Acquisition,2426,Ad -  Sexual Wellness Top Brands ,Twitter
408,Christmas Day - Campaign,2024-12-25,2024-12-29,Acquisition,2427,Ad -  Ear Care ,Website
408,Christmas Day - Campaign,2024-12-25,2024-12-29,Acquisition,2428,Ad -  Family Planning ,Instagram
409,New Years Eve - Campaign,2024-12-31,2025-01-04,UpSell,2429,Ad -  New Arrivals ,GameApp
409,New Years Eve - Campaign,2024-12-31,2025-01-04,UpSell,2430,Ad -  Makeup ,AdobeAds
409,New Years Eve - Campaign,2024-12-31,2025-01-04,UpSell,2431,Ad -  Clearance on Health Beauty Wellness & Personal Care,Instagram
409,New Years Eve - Campaign,2024-12-31,2025-01-04,UpSell,2432,Ad -  Hair Care ,GameApp
409,New Years Eve - Campaign,2024-12-31,2025-01-04,UpSell,2433,Ad -  Makeup ,Facebook
409,New Years Eve - Campaign,2024-12-31,2025-01-04,UpSell,2434,Ad -  Back to College Beauty ,AdobeAds
409,New Years Eve - Campaign,2024-12-31,2025-01-04,UpSell,2435,Ad -  Back to College Beauty ,GoogleAds
409,New Years Eve - Campaign,2024-12-31,2025-01-04,UpSell,2436,Ad -  Hair Care ,Website
409,New Years Eve - Campaign,2024-12-31,2025-01-04,UpSell,2437,Ad -  Beauty by Top Brands ,SearchEngine
409,New Years Eve - Campaign,2024-12-31,2025-01-04,UpSell,2438,Ad -  Back to College Beauty ,Website
409,New Years Eve - Campaign,2024-12-31,2025-01-04,UpSell,2439,Ad -  Beauty Stock Up ,AdobeAds
410,New Year's Day - Campaign,2025-01-01,2025-01-05,Retention,2440,Ad -  Premium Fragrance ,GameApp
410,New Year's Day - Campaign,2025-01-01,2025-01-05,Retention,2441,Ad -  Premium Mens Grooming ,MobileApp
410,New Year's Day - Campaign,2025-01-01,2025-01-05,Retention,2442,Ad -  Premium Hair Care & Hair Tools ,GameApp
410,New Year's Day - Campaign,2025-01-01,2025-01-05,Retention,2443,Ad -  Premium Hair Care ,MicroSite
410,New Year's Day - Campaign,2025-01-01,2025-01-05,Retention,2444,Ad -  Premium Mens Grooming ,GoogleAds
410,New Year's Day - Campaign,2025-01-01,2025-01-05,Retention,2445,Ad -  Premium Hair Care & Hair Tools ,GoogleAds
411,Home Improvement  - Campaign,2025-01-09,2025-01-13,Acquisition,2446,Ad -  Tools ,MobileApp
411,Home Improvement  - Campaign,2025-01-09,2025-01-13,Acquisition,2447,Ad -  Home Safety ,Instagram
411,Home Improvement  - Campaign,2025-01-09,2025-01-13,Acquisition,2448,Ad -  Tools ,SearchEngine
411,Home Improvement  - Campaign,2025-01-09,2025-01-13,Acquisition,2449,Ad -  Paint ,MobileApp
411,Home Improvement  - Campaign,2025-01-09,2025-01-13,Acquisition,2450,Ad -  Paint ,Instagram
411,Home Improvement  - Campaign,2025-01-09,2025-01-13,Acquisition,2451,Ad -  Electrical ,Twitter
412,Martin Luther King Jr. Day - Campaign,2025-01-17,2025-01-21,Retention,2452,Ad -  Juniors ,Instagram
412,Martin Luther King Jr. Day - Campaign,2025-01-17,2025-01-21,Retention,2453,Ad -  Womens Plus ,GameApp
412,Martin Luther King Jr. Day - Campaign,2025-01-17,2025-01-21,Retention,2454,Ad -  Shoes ,AdobeAds
412,Martin Luther King Jr. Day - Campaign,2025-01-17,2025-01-21,Retention,2455,Ad -  Bags & Accessories ,AdobeAds
412,Martin Luther King Jr. Day - Campaign,2025-01-17,2025-01-21,Retention,2456,Ad -  Kids Clothing ,Instagram
412,Martin Luther King Jr. Day - Campaign,2025-01-17,2025-01-21,Retention,2457,Ad -  Womens Plus ,GoogleAds
412,Martin Luther King Jr. Day - Campaign,2025-01-17,2025-01-21,Retention,2458,Ad -  Bags & Accessories ,Facebook
412,Martin Luther King Jr. Day - Campaign,2025-01-17,2025-01-21,Retention,2459,Ad -  Swim Shop ,SearchEngine
412,Martin Luther King Jr. Day - Campaign,2025-01-17,2025-01-21,Retention,2460,Ad -  Mens Clothing ,TikTok
413,Martin Luther King Jr. Day - Campaign,2025-01-18,2025-01-22,Acquisition,2461,Ad -  Allergy and Sinus ,MobileApp
413,Martin Luther King Jr. Day - Campaign,2025-01-18,2025-01-22,Acquisition,2462,Ad -  Home Health Care ,Instagram
413,Martin Luther King Jr. Day - Campaign,2025-01-18,2025-01-22,Acquisition,2463,Ad -  Childrens Health ,AdobeAds
413,Martin Luther King Jr. Day - Campaign,2025-01-18,2025-01-22,Acquisition,2464,Ad -  Childrens Health ,GameApp
413,Martin Luther King Jr. Day - Campaign,2025-01-18,2025-01-22,Acquisition,2465,Ad -  Keto Diet ,AdobeAds
413,Martin Luther King Jr. Day - Campaign,2025-01-18,2025-01-22,Acquisition,2466,Ad -  Eye Care ,SearchEngine
413,Martin Luther King Jr. Day - Campaign,2025-01-18,2025-01-22,Acquisition,2467,Ad -  Superfoods & Cleanses ,GameApp
413,Martin Luther King Jr. Day - Campaign,2025-01-18,2025-01-22,Acquisition,2468,Ad -  Diabetes Management ,MicroSite
413,Martin Luther King Jr. Day - Campaign,2025-01-18,2025-01-22,Acquisition,2469,Ad -  Motion Sickness & Nausea ,Twitter
413,Martin Luther King Jr. Day - Campaign,2025-01-18,2025-01-22,Acquisition,2470,Ad -  Laxatives ,MicroSite
413,Martin Luther King Jr. Day - Campaign,2025-01-18,2025-01-22,Acquisition,2471,Ad -  Headaches,MicroSite
414,Martin Luther King Jr. Day - Campaign,2025-01-19,2025-01-23,Special,2472,Ad -  Childrens Health Shop ,GameApp
414,Martin Luther King Jr. Day - Campaign,2025-01-19,2025-01-23,Special,2473,Ad -  Restock Health Essentials ,GoogleAds
414,Martin Luther King Jr. Day - Campaign,2025-01-19,2025-01-23,Special,2474,Ad -  Diabetes Management ,Instagram
414,Martin Luther King Jr. Day - Campaign,2025-01-19,2025-01-23,Special,2475,Ad -  Sleep & Snoring Aids ,GoogleAds
415,Martin Luther King Jr. Day - Campaign,2025-01-20,2025-01-24,Special,2476,Ad -  Childrens & Kids Books ,GameApp
415,Martin Luther King Jr. Day - Campaign,2025-01-20,2025-01-24,Special,2477,Ad -  Psychology & Social Science Books ,Twitter
416,Beauty  - Campaign,2025-02-06,2025-02-10,UpSell,2478,Ad -  Back to College Beauty ,GameApp
416,Beauty  - Campaign,2025-02-06,2025-02-10,UpSell,2479,Ad -  Beauty by Top Brands ,Website
416,Beauty  - Campaign,2025-02-06,2025-02-10,UpSell,2480,Ad -  Beauty by Topic ,GameApp
416,Beauty  - Campaign,2025-02-06,2025-02-10,UpSell,2481,Ad -  Skin Care ,Website
416,Beauty  - Campaign,2025-02-06,2025-02-10,UpSell,2482,Ad -  Beauty by Top Brands ,GameApp
416,Beauty  - Campaign,2025-02-06,2025-02-10,UpSell,2483,Ad -  Fragrances ,Facebook
416,Beauty  - Campaign,2025-02-06,2025-02-10,UpSell,2484,Ad -  Here for Every Beauty ,SearchEngine
417,Health  - Campaign,2025-02-10,2025-02-14,Retention,2485,Ad -  Digestive Health ,Website
418,Food  - Campaign,2025-02-12,2025-02-16,Retention,2486,Ad -  Snacks Cookies & Chips ,Website
418,Food  - Campaign,2025-02-12,2025-02-16,Retention,2487,Ad -  Condiments Sauces & Spices ,MicroSite
418,Food  - Campaign,2025-02-12,2025-02-16,Retention,2488,Ad -  Organic Foods ,Twitter
419,Washington's Birthday - Campaign,2025-02-14,2025-02-18,Other,2489,Ad -  Premium Hair Care ,MobileApp
419,Washington's Birthday - Campaign,2025-02-14,2025-02-18,Other,2490,Ad -  Premium Fragrance ,GameApp
419,Washington's Birthday - Campaign,2025-02-14,2025-02-18,Other,2491,Ad -  Premium Mens Grooming ,Twitter
419,Washington's Birthday - Campaign,2025-02-14,2025-02-18,Other,2492,Ad -  Premium Fragrance ,Facebook
419,Washington's Birthday - Campaign,2025-02-14,2025-02-18,Other,2493,Ad -  Premium Mens Grooming ,Website
419,Washington's Birthday - Campaign,2025-02-14,2025-02-18,Other,2494,Ad -  Premium Mens Grooming ,Facebook
419,Washington's Birthday - Campaign,2025-02-14,2025-02-18,Other,2495,Ad -  Premium Bath & Body ,MobileApp
419,Washington's Birthday - Campaign,2025-02-14,2025-02-18,Other,2496,Ad -  Premium Hair Tools & Accessories ,Facebook
420,Washington's Birthday - Campaign,2025-02-15,2025-02-19,Special,2497,Ad -  Sleep & Snoring Aids ,MobileApp
420,Washington's Birthday - Campaign,2025-02-15,2025-02-19,Special,2498,Ad -  Bedroom Safety & Aids ,Website
420,Washington's Birthday - Campaign,2025-02-15,2025-02-19,Special,2499,Ad -  Lip Care ,GoogleAds
420,Washington's Birthday - Campaign,2025-02-15,2025-02-19,Special,2500,Ad -  Medicine Cabinet ,Facebook
420,Washington's Birthday - Campaign,2025-02-15,2025-02-19,Special,2501,Ad -  Caregiver ,GameApp
420,Washington's Birthday - Campaign,2025-02-15,2025-02-19,Special,2502,Ad -  Pain Relievers ,GameApp
420,Washington's Birthday - Campaign,2025-02-15,2025-02-19,Special,2503,Ad -  Fiber Supplements ,TikTok
420,Washington's Birthday - Campaign,2025-02-15,2025-02-19,Special,2504,Ad -  Massage ,AdobeAds
421,Washington's Birthday - Campaign,2025-02-16,2025-02-20,Acquisition,2505,Ad -  Baking ,SearchEngine
421,Washington's Birthday - Campaign,2025-02-16,2025-02-20,Acquisition,2506,Ad -  Gluten-Free Foods ,Website
421,Washington's Birthday - Campaign,2025-02-16,2025-02-20,Acquisition,2507,Ad -  Fresh Food ,Website
421,Washington's Birthday - Campaign,2025-02-16,2025-02-20,Acquisition,2508,Ad -  Gluten-Free Foods ,MobileApp
422,Washington's Birthday - Campaign,2025-02-17,2025-02-21,Special,2509,Ad -  Sports Fan Shop ,Twitter
422,Washington's Birthday - Campaign,2025-02-17,2025-02-21,Special,2510,Ad -  Outdoor Sports ,Website
422,Washington's Birthday - Campaign,2025-02-17,2025-02-21,Special,2511,Ad -  Recreation ,GameApp
423,Home  - Campaign,2025-02-22,2025-02-26,Other,2512,Ad -  Bedding ,MobileApp
423,Home  - Campaign,2025-02-22,2025-02-26,Other,2513,Ad -  Personalized Gifts ,GoogleAds
423,Home  - Campaign,2025-02-22,2025-02-26,Other,2514,Ad -  Storage & Organization ,GoogleAds
423,Home  - Campaign,2025-02-22,2025-02-26,Other,2515,Ad -  Bedding ,AdobeAds
423,Home  - Campaign,2025-02-22,2025-02-26,Other,2516,Ad -  Bath ,GoogleAds
423,Home  - Campaign,2025-02-22,2025-02-26,Other,2517,Ad -  Furniture ,AdobeAds
423,Home  - Campaign,2025-02-22,2025-02-26,Other,2518,Ad -  Furniture ,AdobeAds
423,Home  - Campaign,2025-02-22,2025-02-26,Other,2519,Ad -  Bedding ,AdobeAds
423,Home  - Campaign,2025-02-22,2025-02-26,Other,2520,Ad -  Furniture ,Website
424,Food  - Campaign,2025-03-18,2025-03-22,Retention,2521,Ad -  Baking ,MicroSite
424,Food  - Campaign,2025-03-18,2025-03-22,Retention,2522,Ad -  Gift Baskets ,MicroSite
424,Food  - Campaign,2025-03-18,2025-03-22,Retention,2523,Ad -  Breakfast & Cereal ,Twitter
424,Food  - Campaign,2025-03-18,2025-03-22,Retention,2524,Ad -  Fresh Cut Flowers ,Twitter
425,Home  - Campaign,2025-03-19,2025-03-23,Acquisition,2525,Ad -  Furniture ,Instagram
425,Home  - Campaign,2025-03-19,2025-03-23,Acquisition,2526,Ad -  Bath ,MobileApp
425,Home  - Campaign,2025-03-19,2025-03-23,Acquisition,2527,Ad -  Decor ,AdobeAds
425,Home  - Campaign,2025-03-19,2025-03-23,Acquisition,2528,Ad -  Furniture ,Website
425,Home  - Campaign,2025-03-19,2025-03-23,Acquisition,2529,Ad -  Teens Rooms ,Twitter
425,Home  - Campaign,2025-03-19,2025-03-23,Acquisition,2530,Ad -  Kids Rooms ,MicroSite
426,Home  - Campaign,2025-03-31,2025-04-04,Other,2531,Ad -  Kids Rooms ,SearchEngine
426,Home  - Campaign,2025-03-31,2025-04-04,Other,2532,Ad -  Decor ,Website
427,Sports & Outdoors  - Campaign,2025-04-10,2025-04-14,UpSell,2533,Ad -  Sports Fan Shop ,MicroSite
427,Sports & Outdoors  - Campaign,2025-04-10,2025-04-14,UpSell,2534,Ad -  Bikes ,Website
427,Sports & Outdoors  - Campaign,2025-04-10,2025-04-14,UpSell,2535,Ad -  Sports ,Twitter
427,Sports & Outdoors  - Campaign,2025-04-10,2025-04-14,UpSell,2536,Ad -  Sports Fan Shop ,SearchEngine
427,Sports & Outdoors  - Campaign,2025-04-10,2025-04-14,UpSell,2537,Ad -  Sports ,Twitter
428,Health  - Campaign,2025-04-27,2025-05-01,Other,2538,Ad -  Bedroom Safety & Aids ,TikTok
428,Health  - Campaign,2025-04-27,2025-05-01,Other,2539,Ad -  Childrens Health Shop ,SearchEngine
428,Health  - Campaign,2025-04-27,2025-05-01,Other,2540,Ad -  Protein & Fitness ,Website
428,Health  - Campaign,2025-04-27,2025-05-01,Other,2541,Ad -  Headaches,AdobeAds
428,Health  - Campaign,2025-04-27,2025-05-01,Other,2542,Ad -  Superfoods & Cleanses ,AdobeAds
429,Home  - Campaign,2025-05-12,2025-05-16,Cross-Sell,2543,Ad -  Bedding ,SearchEngine
429,Home  - Campaign,2025-05-12,2025-05-16,Cross-Sell,2544,Ad -  Kids Rooms ,GameApp
429,Home  - Campaign,2025-05-12,2025-05-16,Cross-Sell,2545,Ad -  Teens Rooms ,Twitter
429,Home  - Campaign,2025-05-12,2025-05-16,Cross-Sell,2546,Ad -  Kids Rooms ,Facebook
429,Home  - Campaign,2025-05-12,2025-05-16,Cross-Sell,2547,Ad -  Appliances ,GameApp
429,Home  - Campaign,2025-05-12,2025-05-16,Cross-Sell,2548,Ad -  Decor ,GoogleAds
430,Memorial Day - Campaign,2025-05-23,2025-05-27,UpSell,2549,Ad -  Gift Baskets ,Website
431,Memorial Day - Campaign,2025-05-24,2025-05-28,Special,2550,Ad -  Baking ,GameApp
431,Memorial Day - Campaign,2025-05-24,2025-05-28,Special,2551,Ad -  Gift Baskets ,Instagram
431,Memorial Day - Campaign,2025-05-24,2025-05-28,Special,2552,Ad -  Snacks Cookies & Chips ,TikTok
431,Memorial Day - Campaign,2025-05-24,2025-05-28,Special,2553,Ad -  Chocolate Candy & Gum ,Instagram
431,Memorial Day - Campaign,2025-05-24,2025-05-28,Special,2554,Ad -  Fresh Food ,GameApp
431,Memorial Day - Campaign,2025-05-24,2025-05-28,Special,2555,Ad -  Beverages ,GameApp
431,Memorial Day - Campaign,2025-05-24,2025-05-28,Special,2556,Ad -  Fresh Food ,MicroSite
431,Memorial Day - Campaign,2025-05-24,2025-05-28,Special,2557,Ad -  Breakfast & Cereal ,SearchEngine
432,Memorial Day - Campaign,2025-05-25,2025-05-29,Acquisition,2558,Ad -  Paper & Plastic ,MicroSite
432,Memorial Day - Campaign,2025-05-25,2025-05-29,Acquisition,2559,Ad -  Shoe Care & Repair ,Twitter
433,Memorial Day - Campaign,2025-05-26,2025-05-30,Acquisition,2560,Ad -  Gluten-Free Foods ,MicroSite
433,Memorial Day - Campaign,2025-05-26,2025-05-30,Acquisition,2561,Ad -  Baking ,MobileApp
433,Memorial Day - Campaign,2025-05-26,2025-05-30,Acquisition,2562,Ad -  Fresh Food ,MicroSite
433,Memorial Day - Campaign,2025-05-26,2025-05-30,Acquisition,2563,Ad -  Gift Baskets ,Twitter
434,Household Essentials  - Campaign,2025-06-08,2025-06-12,Retention,2564,Ad -  Paper & Plastic ,Instagram
435,Baby  - Campaign,2025-06-11,2025-06-15,Cross-Sell,2565,Ad -  Baby Shower Gifts ,Website
435,Baby  - Campaign,2025-06-11,2025-06-15,Cross-Sell,2566,Ad -  Baby Shower Gifts ,MicroSite
435,Baby  - Campaign,2025-06-11,2025-06-15,Cross-Sell,2567,Ad -  Feeding ,MobileApp
435,Baby  - Campaign,2025-06-11,2025-06-15,Cross-Sell,2568,Ad -  Strollers ,MicroSite
435,Baby  - Campaign,2025-06-11,2025-06-15,Cross-Sell,2569,Ad -  Nursery & Decor ,AdobeAds
435,Baby  - Campaign,2025-06-11,2025-06-15,Cross-Sell,2570,Ad -  Strollers ,MicroSite
435,Baby  - Campaign,2025-06-11,2025-06-15,Cross-Sell,2571,Ad -  Health & Safety ,MobileApp
435,Baby  - Campaign,2025-06-11,2025-06-15,Cross-Sell,2572,Ad -  Diapering ,Instagram
435,Baby  - Campaign,2025-06-11,2025-06-15,Cross-Sell,2573,Ad -  Baby Activities & Gear ,AdobeAds
436,Health  - Campaign,2025-06-13,2025-06-17,UpSell,2574,Ad -  Digestive Health ,AdobeAds
436,Health  - Campaign,2025-06-13,2025-06-17,UpSell,2575,Ad -  Pain Relievers ,SearchEngine
436,Health  - Campaign,2025-06-13,2025-06-17,UpSell,2576,Ad -  Medicine Cabinet ,Twitter
436,Health  - Campaign,2025-06-13,2025-06-17,UpSell,2577,Ad -  Headaches,Website
436,Health  - Campaign,2025-06-13,2025-06-17,UpSell,2578,Ad -  First Aid ,Website
436,Health  - Campaign,2025-06-13,2025-06-17,UpSell,2579,Ad -  Motion Sickness & Nausea ,MobileApp
436,Health  - Campaign,2025-06-13,2025-06-17,UpSell,2580,Ad -  Sexual Wellness ,Website
436,Health  - Campaign,2025-06-13,2025-06-17,UpSell,2581,Ad -  Digestive Health ,MicroSite
436,Health  - Campaign,2025-06-13,2025-06-17,UpSell,2582,Ad -  Medicine Cabinet ,TikTok
436,Health  - Campaign,2025-06-13,2025-06-17,UpSell,2583,Ad -  Gas Relief ,GoogleAds
436,Health  - Campaign,2025-06-13,2025-06-17,UpSell,2584,Ad -  Restock Health Essentials ,Website
437,Toys  - Campaign,2025-06-14,2025-06-18,Special,2585,Ad -  Shop Toys by Brand ,Facebook
437,Toys  - Campaign,2025-06-14,2025-06-18,Special,2586,Ad -  Kids Bikes & Riding Toys ,AdobeAds
437,Toys  - Campaign,2025-06-14,2025-06-18,Special,2587,Ad -  Disney Toys ,Website
437,Toys  - Campaign,2025-06-14,2025-06-18,Special,2588,Ad -  Kids Bikes & Riding Toys ,MicroSite
437,Toys  - Campaign,2025-06-14,2025-06-18,Special,2589,Ad -  Outdoor Play ,Website
437,Toys  - Campaign,2025-06-14,2025-06-18,Special,2590,Ad -  Kids Bikes & Riding Toys ,Instagram
437,Toys  - Campaign,2025-06-14,2025-06-18,Special,2591,Ad -  Disney Toys ,SearchEngine
437,Toys  - Campaign,2025-06-14,2025-06-18,Special,2592,Ad -  Games & Puzzles ,Website
437,Toys  - Campaign,2025-06-14,2025-06-18,Special,2593,Ad -  Kids Bikes & Riding Toys ,AdobeAds
438,Toys  - Campaign,2025-06-15,2025-06-19,Retention,2594,Ad -  Kids Bikes & Riding Toys ,Twitter
439,Sports & Outdoors  - Campaign,2025-06-20,2025-06-24,Acquisition,2595,Ad -  Bikes ,MicroSite
439,Sports & Outdoors  - Campaign,2025-06-20,2025-06-24,Acquisition,2596,Ad -  Sports ,MicroSite
439,Sports & Outdoors  - Campaign,2025-06-20,2025-06-24,Acquisition,2597,Ad -  Outdoor Sports ,Facebook
439,Sports & Outdoors  - Campaign,2025-06-20,2025-06-24,Acquisition,2598,Ad -  Sports Fan Shop ,Twitter
440,Health  - Campaign,2025-06-28,2025-07-02,Retention,2599,Ad -  Keto Diet ,TikTok
440,Health  - Campaign,2025-06-28,2025-07-02,Retention,2600,Ad -  Fiber Supplements ,Facebook
440,Health  - Campaign,2025-06-28,2025-07-02,Retention,2601,Ad -  Motion Sickness & Nausea ,AdobeAds
440,Health  - Campaign,2025-06-28,2025-07-02,Retention,2602,Ad -  Childrens Health Shop ,Twitter
440,Health  - Campaign,2025-06-28,2025-07-02,Retention,2603,Ad -  Sexual Wellness Top Brands ,Website
440,Health  - Campaign,2025-06-28,2025-07-02,Retention,2604,Ad -  Diabetes Care ,MicroSite
440,Health  - Campaign,2025-06-28,2025-07-02,Retention,2605,Ad -  Digestive Health ,Instagram
440,Health  - Campaign,2025-06-28,2025-07-02,Retention,2606,Ad -  Family Planning ,TikTok
440,Health  - Campaign,2025-06-28,2025-07-02,Retention,2607,Ad -  Family Planning ,TikTok
441,Independence Day - Campaign,2025-07-04,2025-07-08,Retention,2608,Ad -  Beauty by Top Brands ,Website
441,Independence Day - Campaign,2025-07-04,2025-07-08,Retention,2609,Ad -  Clearance on Health Beauty Wellness & Personal Care,MicroSite
441,Independence Day - Campaign,2025-07-04,2025-07-08,Retention,2610,Ad -  Beauty Next Day,AdobeAds
441,Independence Day - Campaign,2025-07-04,2025-07-08,Retention,2611,Ad -  Beauty Next Day,SearchEngine
442,Independence Day - Campaign,2025-07-05,2025-07-09,Special,2612,Ad -  Seasonal Grocery ,Website
442,Independence Day - Campaign,2025-07-05,2025-07-09,Special,2613,Ad -  Snacks Cookies & Chips ,GoogleAds
443,Independence Day - Campaign,2025-07-06,2025-07-10,Acquisition,2614,Ad -  Bath & Body ,Instagram
443,Independence Day - Campaign,2025-07-06,2025-07-10,Acquisition,2615,Ad -  Deodorants & Antiperspirants,MobileApp
443,Independence Day - Campaign,2025-07-06,2025-07-10,Acquisition,2616,Ad -  Sun Care ,Instagram
443,Independence Day - Campaign,2025-07-06,2025-07-10,Acquisition,2617,Ad -  Clean Living Bath & Body ,SearchEngine
443,Independence Day - Campaign,2025-07-06,2025-07-10,Acquisition,2618,Ad -  Oral Care ,MicroSite
443,Independence Day - Campaign,2025-07-06,2025-07-10,Acquisition,2619,Ad -  Mens Essentials ,AdobeAds
444,Beauty  - Campaign,2025-07-07,2025-07-11,UpSell,2620,Ad -  Beauty Next Day,GameApp
444,Beauty  - Campaign,2025-07-07,2025-07-11,UpSell,2621,Ad -  Clearance on Health Beauty Wellness & Personal Care,Website
444,Beauty  - Campaign,2025-07-07,2025-07-11,UpSell,2622,Ad -  Premium Beauty ,Twitter
444,Beauty  - Campaign,2025-07-07,2025-07-11,UpSell,2623,Ad -  Beauty Next Day,Website
444,Beauty  - Campaign,2025-07-07,2025-07-11,UpSell,2624,Ad -  Beauty by Topic ,Facebook
444,Beauty  - Campaign,2025-07-07,2025-07-11,UpSell,2625,Ad -  Fragrance Best Sellers ,TikTok
444,Beauty  - Campaign,2025-07-07,2025-07-11,UpSell,2626,Ad -  Here for Every Beauty ,MobileApp
445,Premium Beauty  - Campaign,2025-07-15,2025-07-19,Retention,2627,Ad -  Premium Bath & Body ,Website
445,Premium Beauty  - Campaign,2025-07-15,2025-07-19,Retention,2628,Ad -  Premium Hair Care & Hair Tools ,GoogleAds
445,Premium Beauty  - Campaign,2025-07-15,2025-07-19,Retention,2629,Ad -  Premium Beauty Tech & Skin Devices ,GoogleAds
445,Premium Beauty  - Campaign,2025-07-15,2025-07-19,Retention,2630,Ad -  Premium Fragrance ,GameApp
445,Premium Beauty  - Campaign,2025-07-15,2025-07-19,Retention,2631,Ad -  Premium Hair Tools & Accessories ,AdobeAds
445,Premium Beauty  - Campaign,2025-07-15,2025-07-19,Retention,2632,Ad -  Premium Hair Tools & Accessories ,GameApp
445,Premium Beauty  - Campaign,2025-07-15,2025-07-19,Retention,2633,Ad -  Premium Facial Skincare ,Facebook
445,Premium Beauty  - Campaign,2025-07-15,2025-07-19,Retention,2634,Ad -  Premium Fragrance ,SearchEngine
445,Premium Beauty  - Campaign,2025-07-15,2025-07-19,Retention,2635,Ad -  Premium Beauty Tech & Skin Devices ,Twitter
445,Premium Beauty  - Campaign,2025-07-15,2025-07-19,Retention,2636,Ad -  Premium Bath & Body ,Website
446,Home Improvement  - Campaign,2025-07-20,2025-07-24,Cross-Sell,2637,Ad -  Hardware ,AdobeAds
446,Home Improvement  - Campaign,2025-07-20,2025-07-24,Cross-Sell,2638,Ad -  Hardware ,TikTok
446,Home Improvement  - Campaign,2025-07-20,2025-07-24,Cross-Sell,2639,Ad -  Bathroom Renovation ,GoogleAds
446,Home Improvement  - Campaign,2025-07-20,2025-07-24,Cross-Sell,2640,Ad -  Hardware ,Instagram
446,Home Improvement  - Campaign,2025-07-20,2025-07-24,Cross-Sell,2641,Ad -  Hardware ,Website
446,Home Improvement  - Campaign,2025-07-20,2025-07-24,Cross-Sell,2642,Ad -  Tools ,Instagram
446,Home Improvement  - Campaign,2025-07-20,2025-07-24,Cross-Sell,2643,Ad -  Tools ,AdobeAds
446,Home Improvement  - Campaign,2025-07-20,2025-07-24,Cross-Sell,2644,Ad -  Paint ,AdobeAds
446,Home Improvement  - Campaign,2025-07-20,2025-07-24,Cross-Sell,2645,Ad -  Safety Equipment and Gear,Twitter
446,Home Improvement  - Campaign,2025-07-20,2025-07-24,Cross-Sell,2646,Ad -  Safety Equipment and Gear,GoogleAds
446,Home Improvement  - Campaign,2025-07-20,2025-07-24,Cross-Sell,2647,Ad -  Bathroom Renovation ,Instagram
447,Musical Instruments  - Campaign,2025-07-28,2025-08-01,Retention,2648,Ad -  Instrument Accessories ,MicroSite
