customer_id,link,link_type,link_date
9726,6030,Other,2020-05-06
9727,272,Family,2017-07-19
9727,4620,Family,2020-01-17
9727,1115,Group,2018-06-12
9730,5436,Group,2016-05-11
9730,8630,Neighbor,2020-06-06
9730,2106,Other,2018-08-25
9730,8750,Neighbor,2015-01-25
9731,2290,Friend,2019-03-31
9731,2702,Family,2020-04-14
9731,1300,Other,2017-09-17
9731,2430,Group,2016-03-03
9732,4060,Neighbor,2019-08-21
9732,2847,Neighbor,2018-11-11
9733,1036,Family,2019-06-24
9733,9189,Co-Worker,2015-01-22
9733,9640,Group,2019-03-27
9733,4398,Other,2018-10-20
9735,8459,Co-Worker,2020-12-11
9735,2870,Family,2017-10-13
9735,8290,Friend,2018-01-17
9737,2072,Neighbor,2017-01-06
9737,4348,Family,2019-02-06
9738,7576,Family,2017-03-08
9738,2299,Family,2018-11-03
9738,5548,Family,2017-02-23
9739,8383,Neighbor,2020-04-26
9739,8854,Neighbor,2020-05-28
9739,317,Family,2018-11-22
9740,8383,Neighbor,2020-04-26
9740,8854,Neighbor,2020-05-28
9740,317,Family,2018-11-22
9741,3469,Group,2018-04-13
9741,470,Friend,2016-04-20
9742,6174,Friend,2020-09-16
9743,9818,Group,2020-02-29
9743,2770,Co-Worker,2016-11-29
9743,9016,Neighbor,2016-05-24
9744,5835,Group,2020-06-18
9744,6662,Friend,2015-01-17
9744,5076,Friend,2015-12-17
9744,9068,Other,2018-07-30
9745,7677,Group,2019-10-16
9745,8711,Co-Worker,2017-07-31
9745,6804,Other,2020-02-10
9746,1683,Neighbor,2018-09-28
9746,670,Family,2015-09-21
9748,9317,Friend,2015-01-20
9748,3792,Group,2019-12-18
9749,4520,Family,2016-01-05
9749,3755,Neighbor,2020-01-11
9749,7701,Family,2019-10-20
9749,8153,Neighbor,2016-06-02
9750,4520,Family,2016-01-05
9750,3755,Neighbor,2020-01-11
9750,7701,Family,2019-10-20
9750,8153,Neighbor,2016-06-02
9752,2515,Group,2017-11-02
9752,1457,Neighbor,2015-06-17
9752,8889,Family,2020-12-28
9754,856,Other,2016-12-01
9754,8025,Neighbor,2019-04-22
9754,5828,Group,2018-09-17
9754,7795,Friend,2017-02-25
9755,7498,Family,2018-05-06
9756,425,Group,2020-07-08
9757,124,Family,2017-05-05
9757,4821,Co-Worker,2019-05-24
9757,8094,Other,2019-10-16
9758,3840,Family,2019-11-17
9758,5961,Neighbor,2016-03-21
9758,1034,Neighbor,2015-03-28
9761,1388,Other,2017-05-13
9761,3270,Group,2019-08-03
9761,7073,Neighbor,2017-05-16
9762,3027,Co-Worker,2020-09-04
9762,5194,Neighbor,2016-11-04
9762,3609,Friend,2017-01-14
9762,1936,Family,2019-01-17
9763,3027,Co-Worker,2020-09-04
9763,5194,Neighbor,2016-11-04
9763,3609,Friend,2017-01-14
9763,1936,Family,2019-01-17
9764,1869,Group,2016-07-25
9764,6773,Group,2020-11-14
9765,1869,Group,2016-07-25
9765,6773,Group,2020-11-14
9766,7964,Family,2016-03-31
9766,695,Neighbor,2016-10-30
9767,8114,Friend,2020-02-20
9768,4812,Family,2015-09-05
9768,9707,Neighbor,2016-09-06
9768,2511,Group,2018-12-26
9770,4369,Family,2016-08-22
9771,4689,Group,2015-11-30
9771,386,Co-Worker,2017-08-27
9771,486,Group,2018-06-10
9771,5109,Co-Worker,2016-01-26
9772,4689,Group,2015-11-30
9772,386,Co-Worker,2017-08-27
9772,486,Group,2018-06-10
9772,5109,Co-Worker,2016-01-26
9773,4809,Friend,2018-03-20
9774,4621,Neighbor,2020-07-23
9775,8494,Co-Worker,2019-08-18
9775,6765,Co-Worker,2019-01-09
9776,8494,Co-Worker,2019-08-18
9776,6765,Co-Worker,2019-01-09
9777,2592,Neighbor,2015-12-13
9777,5641,Family,2020-05-17
9777,3679,Neighbor,2018-10-04
9777,1802,Group,2019-01-26
9778,9616,Group,2018-11-21
9778,1308,Friend,2016-08-20
9778,3623,Neighbor,2016-01-21
9778,3695,Co-Worker,2016-08-20
9779,457,Neighbor,2018-03-12
9780,4054,Group,2015-04-01
9780,6147,Group,2016-04-26
9780,2383,Group,2015-08-08
9781,4054,Group,2015-04-01
9781,6147,Group,2016-04-26
9781,2383,Group,2015-08-08
9782,5496,Group,2015-10-01
9782,8359,Co-Worker,2019-02-22
9783,7451,Group,2020-07-04
9783,2164,Neighbor,2015-11-09
9783,1866,Family,2019-05-20
9783,1409,Group,2019-07-18
9784,8104,Group,2017-06-24
9784,4476,Family,2020-10-17
9784,5698,Family,2020-11-24
9784,9677,Other,2019-08-13
9785,381,Group,2018-10-30
9785,641,Family,2020-04-15
9785,9948,Group,2015-09-15
9786,7566,Friend,2019-12-20
9786,3671,Family,2019-08-24
9787,7201,Group,2016-09-14
9787,4704,Group,2019-09-01
9788,7201,Group,2016-09-14
9788,4704,Group,2019-09-01
9789,1360,Friend,2018-01-25
9789,6100,Family,2017-04-23
9789,4989,Friend,2018-08-18
9790,9988,Family,2017-07-13
9790,6762,Co-Worker,2017-03-24
9790,4328,Neighbor,2016-07-02
9790,1066,Group,2018-02-25
9791,3438,Friend,2020-09-13
9791,3443,Group,2018-09-19
9791,5954,Group,2018-08-08
9791,753,Group,2019-05-03
9792,6183,Other,2017-07-24
9792,185,Group,2015-02-02
9792,2885,Co-Worker,2016-09-07
9793,6183,Other,2017-07-24
9793,185,Group,2015-02-02
9793,2885,Co-Worker,2016-09-07
9794,9760,Family,2019-09-02
9794,9842,Family,2015-01-13
9794,1390,Other,2019-12-31
9795,4762,Neighbor,2015-07-26
9795,6269,Neighbor,2017-03-17
9795,840,Family,2019-09-07
9795,6039,Group,2017-07-23
9796,4697,Group,2017-04-04
9797,4697,Group,2017-04-04
9799,8996,Group,2018-07-24
9800,9710,Neighbor,2018-04-23
9800,9050,Group,2016-08-26
9800,8700,Friend,2016-01-05
9800,8520,Family,2017-04-08
9803,6313,Family,2020-12-16
9803,5625,Friend,2016-01-27
9803,1447,Neighbor,2016-02-02
9804,6313,Family,2020-12-16
9804,5625,Friend,2016-01-27
9804,1447,Neighbor,2016-02-02
9805,7754,Friend,2015-07-18
9805,8935,Family,2017-10-30
9805,8822,Group,2020-09-06
9805,9228,Family,2019-02-20
9806,9575,Group,2015-03-24
9806,4651,Neighbor,2017-03-15
9806,8443,Group,2020-01-09
9807,2812,Group,2015-07-18
9807,9078,Group,2019-01-13
9809,1192,Co-Worker,2019-04-19
9809,7414,Group,2016-11-08
9809,689,Co-Worker,2017-09-17
9809,9221,Group,2020-08-01
9810,9465,Co-Worker,2020-12-27
9810,798,Group,2020-09-20
9810,6433,Family,2018-03-19
9810,2056,Group,2018-11-20
9811,8618,Group,2019-05-07
9811,898,Friend,2016-04-28
9811,2655,Group,2015-12-24
9811,2763,Family,2016-02-28
9812,5367,Co-Worker,2019-07-14
9812,3815,Group,2018-07-05
9812,6631,Family,2019-10-23
9812,6020,Group,2015-02-17
9813,8344,Other,2017-07-10
9813,7727,Neighbor,2019-09-26
9814,3134,Family,2016-07-08
9814,8449,Group,2020-10-26
9814,890,Family,2017-12-13
9814,2788,Neighbor,2019-07-14
9815,3134,Family,2016-07-08
9815,8449,Group,2020-10-26
9815,890,Family,2017-12-13
9815,2788,Neighbor,2019-07-14
9817,2572,Other,2017-01-20
9817,4095,Group,2015-02-13
9817,7613,Other,2015-08-05
9818,214,Other,2017-07-23
9818,1801,Group,2017-05-27
9818,6819,Group,2018-10-27
9819,7570,Family,2020-09-02
9819,77,Group,2020-08-28
9819,1638,Friend,2019-02-15
9819,403,Family,2017-05-16
9820,6043,Friend,2020-10-11
9820,2,Group,2020-09-25
9820,1337,Group,2018-01-21
9821,4372,Family,2018-01-20
9822,5198,Group,2017-08-07
9823,9763,Neighbor,2018-09-12
9825,4933,Neighbor,2015-07-07
9827,4762,Neighbor,2019-01-11
9827,8565,Group,2016-03-03
9828,9449,Family,2016-11-27
9828,9112,Group,2016-12-20
9829,5294,Group,2016-12-31
9829,3303,Family,2017-12-07
9829,4611,Group,2016-05-17
9829,3223,Family,2020-08-21
9830,1542,Group,2020-11-26
9832,7391,Group,2015-02-16
9832,5059,Friend,2018-02-10
9833,7640,Group,2020-03-18
9834,3623,Family,2016-04-22
9834,7741,Family,2019-03-31
9835,3213,Other,2015-02-07
9835,1404,Other,2018-12-24
9835,5176,Co-Worker,2018-09-20
9836,230,Group,2015-01-11
9836,2770,Co-Worker,2018-10-31
9836,1082,Friend,2016-11-18
9837,3798,Group,2016-12-19
9837,9833,Co-Worker,2020-06-11
9837,9924,Family,2015-01-02
9837,394,Group,2017-10-17
9838,442,Neighbor,2019-06-27
9838,8173,Family,2020-07-19
9839,729,Other,2018-03-29
9839,3662,Group,2019-05-16
9839,7436,Neighbor,2015-02-01
9840,3936,Friend,2020-08-01
9840,7784,Neighbor,2019-08-23
9842,4680,Group,2015-04-15
9843,2381,Friend,2019-01-11
9843,8925,Family,2020-12-27
9844,4890,Group,2016-07-03
9844,2995,Friend,2017-12-20
9844,5266,Co-Worker,2017-06-08
9845,3263,Co-Worker,2017-07-02
9846,7348,Family,2018-12-03
9846,1884,Neighbor,2018-08-08
9846,2371,Other,2016-03-30
9846,9505,Family,2015-07-19
9848,3374,Other,2017-09-07
9848,1382,Family,2016-08-25
9851,2377,Family,2015-03-26
9851,8725,Family,2016-01-10
9851,425,Group,2018-11-27
9851,7702,Family,2017-01-22
9854,1027,Group,2015-06-19
9854,6856,Family,2018-10-26
9854,4906,Neighbor,2015-02-28
9855,3626,Friend,2019-05-17
9855,6904,Group,2017-03-27
9855,2230,Friend,2019-01-16
9856,3626,Friend,2019-05-17
9856,6904,Group,2017-03-27
9856,2230,Friend,2019-01-16
9857,1316,Group,2016-10-17
9857,7551,Group,2019-07-18
9857,2998,Group,2016-01-09
9857,1540,Group,2019-12-25
9858,7665,Family,2016-12-21
9858,4958,Group,2019-11-29
9858,8577,Family,2017-01-01
9858,2865,Co-Worker,2015-06-19
9859,7665,Family,2016-12-21
9859,4958,Group,2019-11-29
9859,8577,Family,2017-01-01
9859,2865,Co-Worker,2015-06-19
9860,4734,Group,2020-08-19
9861,5421,Friend,2019-08-14
9862,4278,Group,2020-05-05
9862,8640,Friend,2016-11-15
9864,3163,Other,2019-06-12
9865,1602,Friend,2020-04-22
9870,4307,Family,2017-05-23
9870,8987,Neighbor,2016-07-08
9871,550,Friend,2020-05-10
9871,2030,Group,2020-08-08
9872,550,Friend,2020-05-10
9872,2030,Group,2020-08-08
9873,5284,Group,2018-06-12
9874,4517,Group,2016-05-07
9874,479,Neighbor,2020-06-11
9875,1458,Neighbor,2017-03-06
9876,1458,Neighbor,2017-03-06
9877,5582,Family,2019-06-21
9877,5389,Family,2020-02-25
9878,5582,Family,2019-06-21
9878,5389,Family,2020-02-25
9879,2279,Neighbor,2019-07-07
9879,6486,Family,2018-06-22
9880,8270,Co-Worker,2018-02-08
9881,6395,Family,2017-10-13
9882,1737,Family,2018-12-29
9882,369,Co-Worker,2016-07-27
9882,9286,Family,2020-10-24
9882,8183,Other,2015-02-23
9883,3796,Group,2015-01-09
9884,4792,Family,2016-10-29
9887,5326,Group,2016-02-29
9890,3281,Other,2018-04-08
9890,6507,Group,2016-09-01
9890,4344,Friend,2015-04-15
9890,1262,Co-Worker,2015-03-28
9891,3281,Other,2018-04-08
9891,6507,Group,2016-09-01
9891,4344,Friend,2015-04-15
9891,1262,Co-Worker,2015-03-28
9892,323,Group,2015-09-04
9892,9550,Co-Worker,2019-02-15
9892,1522,Co-Worker,2020-08-16
9893,2740,Friend,2019-12-11
9893,1722,Neighbor,2016-03-24
9893,5180,Group,2015-07-31
9893,6236,Family,2017-01-02
9894,2740,Friend,2019-12-11
9894,1722,Neighbor,2016-03-24
9894,5180,Group,2015-07-31
9894,6236,Family,2017-01-02
9896,8952,Other,2017-01-24
9896,9838,Group,2018-01-04
9896,9726,Family,2018-08-15
9896,4528,Family,2016-01-02
9899,1886,Family,2018-07-02
9899,8974,Co-Worker,2019-06-21
9901,9396,Neighbor,2020-02-13
9901,7219,Group,2015-08-10
9903,96,Co-Worker,2016-10-28
9903,8500,Group,2016-10-18
9903,6004,Neighbor,2018-03-02
9903,5243,Co-Worker,2019-06-29
9904,5963,Co-Worker,2017-03-06
9904,5446,Group,2015-06-10
9906,9896,Group,2019-09-21
9906,5338,Group,2020-01-10
9907,9896,Group,2019-09-21
9907,5338,Group,2020-01-10
9908,1666,Co-Worker,2019-08-10
9908,1699,Co-Worker,2020-03-15
9909,1666,Co-Worker,2019-08-10
9909,1699,Co-Worker,2020-03-15
9910,8457,Friend,2015-11-11
9910,8394,Family,2017-04-13
9910,6740,Friend,2017-05-07
9910,8450,Co-Worker,2016-09-11
9911,4000,Group,2017-09-26
9912,4000,Group,2017-09-26
9913,9828,Group,2018-06-29
9913,8651,Friend,2020-09-08
9913,2040,Family,2016-10-28
9914,1295,Other,2016-10-23
9915,1295,Other,2016-10-23
9916,7482,Family,2016-08-30
9916,4889,Family,2020-01-14
9917,1353,Neighbor,2018-09-12
9917,5124,Co-Worker,2018-03-08
9918,1353,Neighbor,2018-09-12
9918,5124,Co-Worker,2018-03-08
9919,5856,Neighbor,2018-01-28
9919,9921,Family,2020-06-06
9919,1040,Neighbor,2016-03-05
9919,5362,Group,2018-10-29
9920,5856,Neighbor,2018-01-28
9920,9921,Family,2020-06-06
9920,1040,Neighbor,2016-03-05
9920,5362,Group,2018-10-29
9921,208,Co-Worker,2019-08-18
9921,8243,Group,2018-08-02
9921,9152,Family,2020-05-12
9921,3707,Co-Worker,2020-01-13
9922,208,Co-Worker,2019-08-18
9922,8243,Group,2018-08-02
9922,9152,Family,2020-05-12
9922,3707,Co-Worker,2020-01-13
9924,7792,Group,2016-09-01
9924,4450,Co-Worker,2018-02-03
9925,7792,Group,2016-09-01
9925,4450,Co-Worker,2018-02-03
9926,2665,Other,2017-09-09
9926,9717,Group,2018-02-12
9926,5926,Family,2020-04-14
9927,6367,Group,2016-04-13
9927,327,Group,2019-02-19
9927,622,Family,2015-04-23
9927,7987,Neighbor,2019-01-22
9928,1581,Neighbor,2018-05-22
9928,3587,Family,2019-08-23
9928,9325,Group,2019-04-12
9928,7750,Co-Worker,2019-12-03
9929,1581,Neighbor,2018-05-22
9929,3587,Family,2019-08-23
9929,9325,Group,2019-04-12
9929,7750,Co-Worker,2019-12-03
9930,831,Co-Worker,2020-07-16
9930,6788,Co-Worker,2017-01-03
9934,1537,Group,2016-01-11
9934,7845,Family,2020-03-04
9934,5511,Family,2018-01-16
9935,4020,Co-Worker,2017-11-08
9936,9025,Other,2015-05-10
9936,4132,Group,2020-02-01
9936,6224,Co-Worker,2020-08-20
9937,2440,Co-Worker,2017-09-03
9937,348,Friend,2019-09-29
9937,4392,Co-Worker,2019-09-17
9938,5297,Group,2017-10-17
9939,7723,Family,2017-06-20
9940,9430,Friend,2015-12-21
9940,9125,Other,2015-11-03
9940,5022,Family,2015-06-05
9940,1764,Family,2017-07-15
9941,6240,Family,2018-01-20
9943,8058,Friend,2015-03-17
9943,5208,Family,2016-10-24
9944,3989,Other,2016-08-04
9944,6496,Group,2017-03-04
9944,2969,Co-Worker,2015-05-26
9946,8465,Neighbor,2015-03-31
9946,2803,Neighbor,2015-12-13
9946,2191,Family,2015-07-15
9947,1965,Other,2019-11-11
9947,9445,Family,2015-05-02
9947,9366,Other,2018-02-07
9947,1743,Family,2015-12-12
9948,7604,Friend,2019-07-31
9948,2714,Group,2017-07-19
9948,2110,Group,2019-03-20
9948,4785,Family,2018-10-14
9949,1747,Family,2019-09-12
9949,2086,Co-Worker,2015-10-28
9949,3660,Co-Worker,2018-11-05
9950,232,Friend,2017-01-31
9950,3422,Group,2016-01-31
9951,6891,Group,2017-06-28
9951,2814,Other,2018-09-03
9951,161,Neighbor,2016-08-27
9952,6247,Family,2016-02-23
9952,2204,Co-Worker,2020-11-26
9952,9189,Neighbor,2018-07-21
9953,8424,Group,2015-10-12
9953,2937,Group,2018-10-28
9954,39,Group,2017-09-14
9954,9472,Co-Worker,2018-03-15
9954,5415,Co-Worker,2019-04-17
9954,9759,Friend,2016-10-03
9955,870,Neighbor,2016-08-20
9955,8672,Friend,2020-11-19
9955,5056,Group,2020-01-31
9956,4880,Family,2018-02-01
9956,954,Family,2017-09-01
9956,7411,Family,2017-05-12
9956,2329,Other,2020-06-08
9957,4880,Family,2018-02-01
9957,954,Family,2017-09-01
9957,7411,Family,2017-05-12
9957,2329,Other,2020-06-08
9958,166,Group,2015-12-22
9958,5209,Other,2019-07-31
9958,1577,Neighbor,2015-10-20
9959,8698,Family,2019-08-01
9959,6960,Neighbor,2019-08-11
9960,8698,Family,2019-08-01
9960,6960,Neighbor,2019-08-11
9961,9510,Friend,2019-01-30
9961,5396,Group,2018-08-11
9961,8021,Group,2019-03-02
9962,3081,Friend,2017-04-06
9962,4596,Family,2015-06-25
9963,2404,Group,2020-05-02
9963,8844,Other,2016-02-18
9964,3232,Other,2018-06-11
9964,8794,Other,2015-10-22
9966,896,Neighbor,2017-01-28
9967,6644,Friend,2015-08-27
9967,5983,Co-Worker,2018-09-28
9967,9181,Family,2018-11-22
9968,1070,Other,2015-02-24
9968,5399,Group,2018-06-28
9968,269,Group,2015-05-20
9968,9207,Neighbor,2016-05-02
9969,8598,Group,2019-02-25
9969,8511,Friend,2018-12-25
9969,114,Neighbor,2018-09-04
9969,7042,Co-Worker,2020-11-05
9973,7692,Friend,2017-08-24
9973,4756,Neighbor,2016-04-08
9974,9680,Family,2015-03-01
9974,7529,Family,2016-04-29
9974,6766,Co-Worker,2016-04-26
9975,3559,Co-Worker,2016-04-27
9975,8862,Family,2015-08-09
9975,7185,Group,2018-03-26
9975,6571,Friend,2015-05-28
9976,4178,Co-Worker,2017-12-11
9976,5481,Group,2020-12-15
9976,1478,Other,2020-11-22
9976,3071,Other,2017-01-06
9977,9614,Family,2018-09-10
9977,7815,Co-Worker,2018-11-24
9977,7890,Co-Worker,2017-02-25
9977,6926,Neighbor,2015-06-24
9978,7636,Friend,2020-11-12
9978,3511,Family,2016-06-10
9978,3298,Co-Worker,2016-02-20
9978,3807,Co-Worker,2016-08-28
9980,6446,Group,2020-09-15
9981,6446,Group,2020-09-15
9982,1016,Co-Worker,2017-06-25
9982,7160,Group,2019-12-28
9983,9417,Group,2018-01-01
9983,1468,Family,2020-08-30
9983,925,Other,2016-03-07
9986,7310,Group,2019-03-06
9986,5071,Group,2018-01-07
9987,6104,Group,2018-02-25
9988,6104,Group,2018-02-25
9989,2988,Neighbor,2016-06-29
9989,8674,Other,2018-04-29
9989,2044,Co-Worker,2017-10-18
9990,8286,Friend,2019-06-19
9994,5649,Group,2017-07-17
9994,385,Neighbor,2015-09-14
9994,1612,Co-Worker,2016-08-24
9996,6443,Friend,2018-02-08
9996,6774,Group,2016-08-22
9996,9243,Family,2020-04-05
9997,2253,Friend,2020-03-17
9997,2776,Group,2017-02-27
9997,5453,Group,2020-05-09
9998,2253,Friend,2020-03-17
9998,2776,Group,2017-02-27
9998,5453,Group,2020-05-09
9999,2348,Other,2018-07-05
9999,1439,Family,2015-05-14
10000,1293,Group,2016-01-16
10000,6265,Co-Worker,2015-07-03
10001,3043,Group,2015-10-24
10001,8833,Family,2015-01-24
10001,6356,Family,2019-09-08
10001,9028,Other,2019-04-14
10002,7817,Co-Worker,2019-11-09
10003,8883,Family,2015-08-12
10003,2340,Friend,2017-08-21
10004,4431,Group,2015-01-15
10004,6792,Group,2017-03-08
10004,2740,Family,2016-01-04
10004,6465,Other,2016-08-29
10005,4036,Group,2018-12-23
10005,8366,Co-Worker,2017-08-09
10006,4653,Other,2016-08-15
10006,6725,Other,2018-09-10
10006,9054,Other,2016-04-25
10008,5409,Neighbor,2020-05-17
10009,6668,Family,2019-08-25
10009,2321,Neighbor,2018-10-09
10009,6442,Neighbor,2020-07-20
10010,7748,Co-Worker,2019-06-02
10011,4594,Family,2016-08-04
10012,8543,Family,2019-10-28
10012,8485,Family,2016-01-19
10012,1532,Neighbor,2017-01-23
10012,7785,Group,2019-06-05
10013,9666,Group,2019-11-04
10013,286,Neighbor,2019-04-09
10013,6624,Family,2018-12-01
10013,444,Friend,2017-11-24
10014,2838,Neighbor,2017-01-11
10014,3485,Co-Worker,2019-09-03
10014,1622,Co-Worker,2020-08-17
10015,7214,Other,2016-11-30
10015,7362,Friend,2017-07-03
10015,1182,Family,2016-06-28
10017,6227,Friend,2017-07-17
10018,1011,Group,2019-12-17
10019,1515,Group,2018-06-22
10019,1984,Family,2020-11-05
10019,9732,Group,2015-08-09
10020,1938,Co-Worker,2019-01-20
10020,9893,Group,2019-04-19
10021,4236,Group,2018-10-20
10021,6100,Other,2020-12-28
10021,5034,Neighbor,2016-11-29
10021,416,Group,2019-05-26
10022,4236,Group,2018-10-20
10022,6100,Other,2020-12-28
10022,5034,Neighbor,2016-11-29
10022,416,Group,2019-05-26
10024,5612,Neighbor,2019-04-02
10024,2911,Family,2020-04-27
10024,8245,Family,2020-07-16
10024,2509,Neighbor,2019-05-14
10027,5732,Family,2018-03-20
10027,4477,Co-Worker,2015-05-29
10027,6926,Neighbor,2015-06-29
10030,6126,Friend,2015-07-16
10030,317,Family,2016-12-01
10032,4477,Group,2016-09-04
10032,319,Friend,2020-05-21
10032,4358,Co-Worker,2020-08-17
10035,595,Friend,2015-03-14
10035,4581,Neighbor,2020-08-18
10035,1819,Neighbor,2018-10-09
10036,595,Friend,2015-03-14
10036,4581,Neighbor,2020-08-18
10036,1819,Neighbor,2018-10-09
10037,1099,Neighbor,2020-05-26
10037,9097,Group,2019-05-31
10037,9644,Co-Worker,2019-09-12
10037,4603,Group,2015-01-19
10038,7641,Neighbor,2019-12-24
10039,6233,Group,2020-04-26
10039,4241,Family,2019-09-07
10040,6645,Group,2019-12-22
10041,6645,Group,2019-12-22
10042,5535,Co-Worker,2018-03-22
10042,865,Family,2020-12-20
10045,9776,Family,2018-03-17
10045,4818,Family,2018-07-25
10045,8597,Friend,2019-03-15
10046,2590,Group,2015-10-06
10046,7238,Neighbor,2018-07-29
10046,7593,Group,2016-03-06
10046,453,Family,2016-04-19
10047,9744,Co-Worker,2019-05-26
10047,6363,Neighbor,2020-04-07
10047,9103,Friend,2017-07-01
10047,5019,Family,2020-04-12
10048,3816,Family,2015-11-10
10048,4345,Group,2018-05-08
10048,7082,Co-Worker,2020-09-03
10049,8857,Family,2018-04-19
10049,4761,Friend,2020-01-02
10050,5254,Group,2018-05-27
10051,547,Co-Worker,2015-07-02
10051,5226,Family,2016-04-03
10052,9309,Other,2015-05-19
10052,3082,Family,2018-07-15
10052,3267,Family,2017-03-10
10054,5007,Co-Worker,2016-06-21
10054,6485,Group,2017-06-15
10055,5007,Co-Worker,2016-06-21
10055,6485,Group,2017-06-15
10057,8638,Family,2017-04-29
10057,2312,Group,2017-12-12
10059,9928,Group,2015-05-17
10060,2724,Neighbor,2018-04-09
10061,1964,Friend,2020-02-02
10061,8507,Group,2016-01-07
10061,2950,Friend,2020-12-15
10062,3407,Other,2018-10-29
10062,4167,Family,2020-03-22
10062,3588,Neighbor,2018-08-26
10063,4788,Co-Worker,2016-12-22
10066,3585,Friend,2017-07-09
10066,9994,Group,2018-07-26
10066,3165,Neighbor,2015-03-24
10067,2479,Friend,2017-02-25
10067,6445,Neighbor,2015-12-31
10067,1478,Family,2017-04-18
10067,9345,Group,2016-12-18
10068,6357,Co-Worker,2019-10-18
10068,1141,Co-Worker,2020-01-03
10068,628,Family,2015-08-18
10068,7745,Other,2020-12-14
10069,5130,Family,2016-07-23
10069,5677,Neighbor,2019-05-27
10070,2104,Group,2016-08-30
10070,6055,Co-Worker,2017-01-31
10070,9014,Group,2017-08-12
10070,5285,Friend,2015-08-12
10071,1084,Co-Worker,2019-07-20
10071,5898,Family,2016-09-19
10071,300,Family,2016-05-03
10072,8157,Family,2015-05-05
10072,7664,Family,2020-02-04
10073,8157,Family,2015-05-05
10073,7664,Family,2020-02-04
10074,4395,Co-Worker,2019-10-13
10074,169,Friend,2018-05-15
10074,6315,Neighbor,2020-12-24
10075,7484,Neighbor,2016-07-10
10075,5759,Other,2018-11-22
10075,4862,Other,2016-08-01
10075,9229,Neighbor,2020-03-13
10076,1885,Family,2016-10-07
10077,70,Neighbor,2015-03-05
10079,4145,Other,2019-03-24
10079,8900,Neighbor,2017-01-12
10079,1318,Family,2018-09-05
10081,6608,Neighbor,2018-03-19
10081,1013,Neighbor,2015-06-12
10081,2535,Family,2020-05-15
10081,872,Neighbor,2018-11-07
10082,4872,Family,2015-07-29
10082,9994,Family,2019-06-21
10082,5489,Neighbor,2020-03-16
10082,2247,Other,2020-08-06
10083,4931,Group,2019-04-27
10083,7048,Family,2016-12-11
10083,5289,Group,2020-12-14
10083,5301,Neighbor,2015-03-25
10084,2342,Other,2016-02-24
10084,1448,Group,2020-03-24
10084,6211,Family,2016-03-28
10084,8949,Other,2015-08-23
10085,8212,Family,2019-06-17
10085,3189,Co-Worker,2017-08-22
10085,3908,Family,2015-02-21
10085,3035,Co-Worker,2019-01-25
10086,3126,Neighbor,2018-10-23
10087,3126,Neighbor,2018-10-23
10088,3838,Other,2020-07-06
10088,9472,Family,2016-09-20
10089,5894,Family,2019-10-30
10089,9682,Family,2018-08-12
10089,5554,Group,2017-08-25
10089,6776,Family,2016-07-21
10093,6288,Co-Worker,2016-10-06
10093,2132,Neighbor,2015-06-09
10093,8347,Family,2017-08-10
10093,1700,Group,2015-07-29
10094,9931,Other,2018-11-13
10094,9965,Friend,2020-09-07
10095,393,Other,2015-08-26
10095,9851,Family,2020-03-29
10095,2761,Other,2019-02-03
10095,5490,Group,2018-08-30
10096,9589,Neighbor,2020-09-16
10096,8307,Group,2018-06-20
10096,5249,Group,2016-07-19
10097,9929,Family,2020-10-09
10097,348,Family,2018-03-26
10097,7767,Group,2020-06-26
10098,6395,Group,2020-07-02
10098,3456,Group,2016-08-11
10098,9268,Friend,2020-08-24
10098,9968,Co-Worker,2015-09-18
10099,6395,Group,2020-07-02
10099,3456,Group,2016-08-11
10099,9268,Friend,2020-08-24
10099,9968,Co-Worker,2015-09-18
10100,6531,Friend,2018-02-02
10101,7763,Co-Worker,2016-09-23
10101,2324,Co-Worker,2019-06-13
10101,8998,Group,2016-07-14
10101,6462,Neighbor,2016-07-18
10103,3084,Neighbor,2015-01-01
10103,5032,Group,2020-01-10
10103,5546,Neighbor,2018-09-23
10104,9170,Family,2016-10-18
10104,2829,Neighbor,2016-01-09
10106,6723,Neighbor,2019-06-03
10106,4741,Group,2016-02-04
10106,7446,Family,2015-12-30
10107,6227,Neighbor,2016-09-24
10108,6227,Neighbor,2016-09-24
10110,2215,Co-Worker,2016-10-03
10110,7884,Co-Worker,2016-09-24
10111,8500,Group,2018-02-04
10112,8500,Group,2018-02-04
10113,8452,Group,2020-09-26
10113,8037,Neighbor,2019-02-23
10113,2362,Family,2020-09-28
10113,7010,Friend,2020-06-20
10114,6502,Neighbor,2017-04-11
10114,9589,Family,2020-07-26
10114,6524,Group,2016-06-19
10114,1743,Other,2020-08-23
10115,6780,Family,2018-06-01
10116,3899,Family,2020-04-09
10116,2414,Group,2015-01-22
10116,7786,Family,2017-06-10
10116,9305,Neighbor,2016-10-09
10117,3899,Family,2020-04-09
10117,2414,Group,2015-01-22
10117,7786,Family,2017-06-10
10117,9305,Neighbor,2016-10-09
10118,9287,Group,2020-02-08
10118,7604,Other,2019-12-31
10118,7309,Co-Worker,2016-10-05
10119,1046,Family,2018-12-26
10120,3242,Family,2018-08-25
10120,1874,Other,2015-12-10
10120,5708,Neighbor,2018-04-20
10120,7524,Family,2017-01-20
10121,6916,Other,2017-07-13
10123,1083,Other,2020-08-17
10124,1895,Family,2016-01-22
