customer_id,device
8453,253036-262007
8454,775473-296017
8454,248047-722073
8454,926325-300027
8455,775473-296017
8455,248047-722073
8455,926325-300027
8456,062173-759058
8456,346304-700072
8456,094290-401085
8456,414011-588092
8457,405025-154082
8457,229550-289046
8457,697320-688023
8458,160237-642087
8458,330426-116074
8458,189088-575092
8458,495446-543098
8459,210270-728016
8459,142482-650087
8460,074458-737065
8460,512173-755061
8460,334135-342074
8460,726124-479051
8461,249464-704024
8461,079303-687081
8462,211083-299037
8462,788423-301025
8462,857467-296072
8464,057490-551106
8464,735379-304107
8465,057490-551106
8465,735379-304107
8466,417240-613021
8467,437276-514007
8467,927100-249083
8467,222477-737106
8468,470139-621023
8468,557163-495011
8468,418225-740075
8469,732439-400101
8469,317299-425101
8471,505060-191012
8472,505060-191012
8474,666538-397101
8474,150328-750036
8475,975454-275086
8475,995189-464100
8475,870010-245084
8475,074457-612084
8477,644361-567027
8478,580031-700104
8478,083418-318013
8478,154027-588100
8479,032014-236064
8479,621115-723031
8479,311321-488065
8480,032014-236064
8480,621115-723031
8480,311321-488065
8482,049214-145043
8482,468494-371089
8483,870416-489089
8484,870416-489089
8485,681415-727063
8485,941231-484097
8485,457143-608085
8487,217476-328044
8487,162038-491038
8487,582190-246015
8487,943532-180034
8488,471114-412032
8490,393173-480060
8491,075525-195029
8491,225463-413084
8491,312019-209036
8491,972050-420028
8492,068478-225090
8492,191100-386020
8492,362296-114002
8493,743185-664036
8494,743185-664036
8495,522333-112075
8495,767528-653018
8496,228068-435022
8496,289131-142023
8497,657554-165104
8497,035083-563056
8498,174032-678023
8498,959196-681037
8499,770003-184063
8499,440539-723026
8499,664548-140019
8500,518516-507068
8501,735278-578062
8501,271533-519036
8502,735278-578062
8502,271533-519036
8503,459228-541087
8503,420526-280081
8503,448295-181029
8506,986281-487043
8507,192364-733077
8507,353245-370040
8507,221388-176084
8507,730159-698014
8508,258490-502081
8508,104550-124110
8508,378313-459106
8508,427373-564067
8509,508006-718066
8510,397475-419080
8510,669543-520066
8511,255511-658044
8511,189043-566003
8511,552550-500042
8511,438197-135026
8513,720351-208022
8513,512173-755061
8513,128471-739010
8514,184448-425024
8515,716357-284020
8516,101274-568087
8516,035469-292086
8517,709056-582003
8518,934430-222103
8518,183030-365030
8518,902214-609057
8518,991037-761009
8519,653253-501088
8519,508260-115008
8519,524490-756048
8519,971306-503031
8520,653253-501088
8520,508260-115008
8520,524490-756048
8520,971306-503031
8521,672104-500071
8521,392011-690058
8521,658441-258100
8521,827074-349013
8523,291171-255055
8525,374405-150084
8525,277527-228027
8525,106455-149051
8525,081492-606061
8526,954229-235019
8526,458178-598075
8526,397355-137006
8528,669467-542035
8528,940400-325086
8529,065254-658099
8529,819444-775059
8529,530145-477038
8530,086339-353065
8531,466404-259037
8532,202488-370067
8532,199414-767074
8533,463201-116033
8533,105431-601104
8535,839340-239103
8537,490209-403070
8537,091298-346035
8537,457454-697043
8537,298269-194024
8538,397228-654000
8539,445437-330066
8539,116389-655089
8540,828242-725062
8540,648104-645083
8540,076011-305097
8541,828242-725062
8541,648104-645083
8541,076011-305097
8542,044177-540042
8544,672501-335019
8544,726055-458060
8544,612018-393055
8545,003107-191052
8545,554457-673084
8546,596183-732076
8546,407037-480046
8547,596183-732076
8547,407037-480046
8548,548102-667108
8549,193426-145068
8549,977280-481060
8549,859422-234024
8550,193426-145068
8550,977280-481060
8550,859422-234024
8551,032030-618066
8551,588229-421027
8552,032030-618066
8552,588229-421027
8553,686061-737107
8554,968227-313109
8554,367449-479063
8555,586196-579097
8555,617225-145069
8555,958515-719043
8555,406021-222047
8556,767096-458044
8556,435371-234026
8556,503396-670083
8557,223108-439030
8557,397385-468009
8557,963317-577002
8558,500124-682099
8558,826007-554058
8558,754471-550050
8559,378402-496041
8559,770003-184063
8559,159065-533029
8561,185225-194071
8561,799365-571092
8561,017245-735087
8562,185225-194071
8562,799365-571092
8562,017245-735087
8564,132140-375101
8564,122005-287104
8564,751394-154066
8565,636432-198095
8565,901408-413029
8565,730189-625041
8565,371211-661066
8566,489125-705101
8566,819228-580102
8567,519281-730015
8567,276279-498016
8567,865073-536027
8568,707444-543053
8568,650429-702045
8569,374407-184034
8569,520332-287025
8569,857396-703082
8569,291312-169069
8570,444507-550103
8570,865292-403106
8570,175070-395091
8570,170139-164096
8571,353146-257042
8571,630116-693042
8572,729531-131004
8572,179002-140061
8574,937278-657019
8575,192367-403023
8575,307434-228036
8575,888099-687019
8575,935150-753023
8576,855070-335102
8576,566058-681008
8576,389489-300018
8576,723236-718098
8577,135176-479096
8577,689533-235021
8577,230244-395077
8577,917246-764069
8578,240424-349024
8578,404254-684019
8578,391154-520085
8579,061100-630025
8580,116545-494074
8580,244164-344074
8581,134346-208066
8581,489294-317087
8582,521147-262048
8582,037153-346085
8582,049173-245074
8582,484368-186086
8583,518291-533080
8583,711483-293074
8583,162038-491038
8584,518291-533080
8584,711483-293074
8584,162038-491038
8585,711456-385028
8585,511474-136051
8585,779463-502065
8586,698405-598032
8586,280053-318043
8586,992093-557045
8587,185146-773084
8587,771365-142085
8587,291124-588005
8587,709207-375104
8588,185146-773084
8588,771365-142085
8588,291124-588005
8588,709207-375104
8589,282412-137033
8589,754514-124029
8589,101446-775095
8590,299435-176012
8590,476133-762049
8590,761382-416091
8590,653347-626094
8591,299435-176012
8591,476133-762049
8591,761382-416091
8591,653347-626094
8592,687019-564065
8592,215005-554012
8593,687019-564065
8593,215005-554012
8597,780107-183007
8597,249426-237027
8597,798476-620022
8597,201096-634037
8598,241472-479044
8598,545359-445006
8599,048392-514007
8599,680104-726042
8599,922037-184065
8600,178106-379000
8600,661247-657101
8600,077363-317039
8601,353037-203032
8601,264368-238019
8601,122005-287104
8602,305384-254024
8602,409284-518067
8602,783546-440051
8603,267399-443024
8604,767174-259090
8605,800335-202060
8605,249260-220077
8606,792400-162101
8607,562144-684047
8609,490079-337008
8610,283540-765046
8611,873477-279019
8611,057321-319048
8611,253036-262007
8612,873477-279019
8612,057321-319048
8612,253036-262007
8614,185225-194071
8614,764462-301017
8615,209234-658061
8615,292507-461062
8616,607328-278015
8616,953009-739082
8616,745031-628028
8617,607328-278015
8617,953009-739082
8617,745031-628028
8618,627048-760058
8618,339164-228069
8618,204297-183043
8619,642013-761068
8619,663173-113085
8619,272129-299070
8620,245016-349029
8620,285042-746073
8621,087080-118103
8621,120345-725035
8621,153508-261096
8622,191407-747039
8622,491376-665043
8623,267461-733020
8623,829449-664047
8623,106106-575053
8624,491376-665043
8624,287151-580015
8625,491376-665043
8625,287151-580015
8627,731479-514055
8629,829449-664047
8629,669087-114028
8629,355520-707049
8629,685024-277016
8630,577185-604017
8630,095121-304088
8630,337509-761057
8631,723539-377059
8631,320225-400052
8631,381335-547073
8633,517509-134096
8634,057490-551106
8634,857140-595109
8634,660287-331102
8634,667077-193079
8635,057490-551106
8635,857140-595109
8635,660287-331102
8635,667077-193079
8637,991369-237085
8637,353155-372006
8637,767096-458044
8637,589308-661080
8638,991369-237085
8638,353155-372006
8638,767096-458044
8638,589308-661080
8641,712145-436078
8641,568534-682061
8642,712145-436078
8642,568534-682061
8643,928107-580093
8643,597109-609053
8643,202488-370067
8644,659196-301004
8645,114389-662106
8646,114389-662106
8648,016457-433088
8648,810028-233002
8648,517526-631000
8650,290550-425090
8651,103159-598061
8652,238285-347056
8652,951284-307021
8652,996162-260026
8652,780134-270063
8653,235281-631024
8653,946511-198014
8654,694304-253058
8654,086173-546098
8655,825152-513012
8655,252453-430028
8656,287330-136005
8656,565302-655084
8656,709056-582003
8657,346418-711066
8657,073527-759048
8658,692200-417081
8658,192242-338083
8659,692200-417081
8659,192242-338083
8660,488073-310033
8660,995103-659059
8660,921320-278097
8661,095196-444023
8661,989176-654010
8662,095196-444023
8662,989176-654010
8663,316107-638096
8663,600546-470050
8663,199096-718084
8666,785161-648035
8666,312235-740108
8666,702367-599001
8666,179002-203105
8667,313426-547048
8668,456167-411103
8668,037195-702076
8668,003229-593045
8670,040428-560076
8670,511111-201092
8674,489025-649089
8674,001496-512087
8675,340360-704090
8675,616337-655044
8675,887059-462098
8675,085072-517106
8680,578132-303057
8683,133334-475105
8683,246237-753098
8685,240424-349024
8685,596039-287098
8685,102390-775058
8687,410099-471068
8688,468000-161063
8695,558443-243042
8695,951009-776106
8695,565267-260074
8696,332004-638073
8696,141061-669109
8697,182544-422058
8697,248377-151021
8697,797107-775079
8697,380388-717065
8698,439551-279100
8699,664309-606043
8699,206358-528032
8701,660501-483081
8701,315229-702052
8701,001272-295109
8701,216414-122056
8703,421330-157097
8703,631388-614082
8703,704127-401080
8703,921537-318095
8704,489025-649089
8704,977176-395029
8704,717537-668003
8704,759045-475003
8705,147449-702047
8705,356539-487063
8706,677346-146021
8706,477098-140009
8706,445500-203070
8707,826279-114074
8707,734388-409038
8708,679093-436096
8708,727191-307073
8708,177403-218013
8708,744081-112047
8709,580481-178051
8709,298269-194024
8709,175126-630025
8710,578111-273003
8711,578111-273003
8713,685005-496093
8714,088367-693021
8714,582482-431005
8715,088367-693021
8715,582482-431005
8716,576235-136093
8718,688102-221016
8718,697313-532027
8719,963070-129067
8719,708191-150055
8719,565489-444000
8719,061129-690104
8720,903347-312040
8720,545359-445006
8720,332053-280105
8720,730544-776045
8724,016222-527063
8724,629473-276016
8724,524064-330051
8725,016222-527063
8725,629473-276016
8725,524064-330051
8726,328405-197020
8726,120465-413073
8726,912480-723043
8727,171547-610096
8728,340360-704090
8728,698077-497006
8729,340360-704090
8729,698077-497006
8730,600546-470050
8731,498440-458051
8731,357194-663061
8732,941288-534058
8732,991058-519098
8732,214210-458033
8732,997212-653056
8733,941288-534058
8733,991058-519098
8733,214210-458033
8733,997212-653056
8734,025294-638091
8734,138479-189103
8736,071386-306089
8737,036193-678085
8737,513396-188022
8737,870010-245084
8737,838108-144013
8739,677001-663089
8739,129345-468093
8739,400144-191096
8739,535517-245095
8740,994333-540078
8740,994187-616066
8740,648156-437032
8741,493348-698013
8741,052483-219010
8743,923165-767023
8743,741463-290052
8743,675481-747083
8744,347155-357061
8744,558233-631016
8745,347155-357061
8745,558233-631016
8747,163534-449075
8747,548365-242048
8747,634534-448009
8747,386051-617029
8748,163534-449075
8748,548365-242048
8748,634534-448009
8748,386051-617029
8749,438088-220081
8750,917359-495025
8750,478392-458078
8751,048330-626011
8751,658107-140055
8751,390434-537086
8751,407475-595104
8752,094159-486066
8753,094159-486066
8754,327002-218015
8754,863314-314016
8755,560189-146027
8755,432363-753008
8755,526448-248006
8755,253036-262007
8756,689350-218022
8757,348384-722099
8757,429526-542099
8758,868207-556049
8758,593371-616016
8758,187253-528068
8760,415298-412043
8760,519392-185064
8760,984547-316065
8761,825039-629087
8761,395374-111024
8762,650189-564056
8762,314516-636006
8762,209234-658061
8763,567026-152023
8763,456454-307101
8763,628221-187014
8763,985089-585039
8764,238022-608068
8764,891069-546080
8764,913093-372009
8764,855070-335102
8765,262540-156080
8765,285344-437026
8766,966162-532048
8766,647539-649004
8766,356203-765071
8766,282412-137033
8767,556176-209074
8767,180096-580050
8767,037058-225027
8768,172445-774079
8768,044433-402047
8769,607393-312035
8770,944011-429061
8770,330135-292063
8770,835449-267037
8770,090366-185103
8774,460016-627084
8775,898349-503077
8775,129345-468093
8776,549024-773077
8776,690436-180018
8776,235281-631024
8776,828188-154075
8777,386438-736097
8777,629265-593009
8777,213525-152002
8777,847065-256020
8778,142311-591084
8778,261235-584106
8778,491167-586107
8778,110487-192105
8779,311321-488065
8779,158200-587089
8779,229422-690005
8779,361442-723025
8782,521452-365065
8782,720038-218021
8782,859295-492061
8782,351506-484097
8783,628224-249063
8783,256225-196034
8783,035083-563056
8785,996130-291033
8785,135520-560033
8785,801117-161053
8786,768144-207013
8786,382277-592088
8787,424516-115100
8787,406001-577033
8787,213467-235069
8788,457399-284103
8788,032012-271050
8788,142426-712100
8790,065254-658099
8790,792380-563044
8790,320554-677029
8791,744081-112047
8791,114389-662106
8791,430121-481088
8793,216073-319037
8794,741376-251043
8794,097071-731109
8794,214026-633028
8794,462041-551029
8795,741376-251043
8795,097071-731109
8795,214026-633028
8795,462041-551029
8796,410387-378036
8797,410387-378036
8798,133218-527083
8798,754514-124029
8799,133218-527083
8799,754514-124029
8800,095115-659071
8801,768219-772007
8801,314258-669069
8801,911126-216103
8801,613151-260006
8803,773495-333033
8806,275068-668089
8806,739290-360056
8806,881159-543108
8807,499086-495022
8807,808023-645093
8807,477343-494098
8808,499086-495022
8808,808023-645093
8808,477343-494098
8809,585435-679047
8810,533549-653080
8811,397402-183109
8811,709325-461029
8811,042447-569061
8812,790348-428065
8813,233195-298060
8813,515085-383018
8813,252235-480100
8814,233195-298060
8814,515085-383018
8814,252235-480100
8815,407037-480046
8815,617357-497020
8815,441045-538095
8815,192374-454008
8818,867470-471006
8818,807386-483060
8818,255080-436025
8818,890404-775053
8820,588094-241016
8820,722488-663048
8821,344228-175005
8821,786471-745053
8821,476039-642015
8822,344228-175005
8822,786471-745053
8822,476039-642015
8824,583103-253031
8824,223347-114005
8824,297255-237000
8824,067341-264036
8825,685542-274015
8826,213525-152002
8827,366386-221065
8827,440434-528098
8827,224106-754090
8827,779247-254043
8828,520095-548030
8828,721120-544040
8828,587089-456075
8830,658330-180018
8830,823271-285047
8830,013310-209100
8830,752510-325072
8831,126180-594080
8832,011134-404076
8832,230524-622108
8833,639554-225053
8833,108481-234099
8833,954061-301051
8835,088487-623014
8835,177343-646053
8835,463065-689024
8836,429050-562076
8836,484251-157099
8837,429050-562076
8837,484251-157099
8838,215095-218070
8838,839486-525061
8838,499016-536019
8838,793131-473035
8839,568428-759051
8841,754015-664105
8841,136462-758096
8841,654391-726108
8841,282318-242093
8842,516321-188065
8842,855070-335102
8842,950204-482027
8843,516321-188065
8843,855070-335102
8843,950204-482027
8844,996162-260026
8844,302276-744038
8849,875254-438047
8849,195236-633078
8849,342078-286050
8849,786230-441006
8850,875254-438047
8850,195236-633078
8850,342078-286050
8850,786230-441006
8851,384377-714037
8851,020495-215096
8851,953009-739082
8852,596183-732076
8852,100406-160013
8853,160237-642087
8853,339496-704037
8853,528105-647029
8853,841180-418055
8854,619040-258012
8854,993440-187013
8854,916191-300022
8857,594269-246065
8857,736205-748079
8857,571072-127044
8857,579305-161033
8860,217476-328044
8860,907328-562022
8861,059217-733019
8861,560541-255000
8861,001382-543095
8861,438009-653074
8862,332309-365052
8862,800335-202060
8865,057376-521034
8865,948401-156003
8866,110503-188055
8866,602097-758053
8866,577136-307055
8866,491367-193059
8867,964525-298093
8867,607315-525010
8867,061143-436097
8867,055099-406050
8868,964525-298093
8868,607315-525010
8868,061143-436097
8868,055099-406050
8870,246118-132055
8870,873057-158001
8871,246118-132055
8871,108123-195027
8872,246118-132055
8872,108123-195027
8873,325527-756092
8875,127458-178094
8875,271044-637035
8875,139150-305041
8876,180281-479074
8879,110162-322108
8879,071364-128081
8880,752516-513005
8880,528344-445027
8881,441202-158023
8881,452127-537080
8881,221530-299067
8881,858126-643021
8882,129484-587058
8882,695053-174101
8882,898144-666007
8883,671124-672094
8883,946160-246004
8885,346516-155097
8885,475428-740033
8885,994497-531110
8886,327113-765017
8887,493297-610089
8888,836431-274025
8888,888304-359096
8888,518148-205063
8888,687158-182106
8889,354063-598006
8889,950173-199010
8889,681415-521057
8890,374197-384001
8891,757255-380058
8891,872300-708109
8891,724202-600095
8891,787073-215061
8892,967028-132099
8892,396534-388077
8892,888121-559066
8892,564514-600056
8893,217470-367084
8893,508197-594049
8893,576162-468011
8893,163130-452110
8894,670356-306098
8894,828094-263034
8895,844406-675027
8896,046157-704039
8896,914003-389093
8896,869479-716029
8897,981165-633089
8897,582274-322006
8898,981165-633089
8898,582274-322006
8901,689174-219046
8901,607253-161075
8901,736384-385057
8902,264368-238019
8902,259180-466083
8902,300063-181074
8902,300372-389096
8903,264368-238019
8903,259180-466083
8903,300063-181074
8903,300372-389096
8904,312053-114000
8904,020379-402023
8904,589005-526059
8906,384268-282018
8907,247084-529086
8907,253096-643067
8907,837402-767044
8907,756209-688018
8910,253421-570047
8911,455044-289096
8911,794134-692022
8912,455044-289096
8912,794134-692022
8913,943021-738001
8913,051057-530084
8913,757203-218103
8914,459491-410028
8915,071386-306089
8916,535007-365069
8916,247535-248097
8916,126441-713028
8917,761087-700043
8918,980214-259049
8918,115307-735074
8918,748133-536042
8918,073029-527052
8919,112531-669107
8920,230244-395077
8920,399048-664005
8921,084554-311084
8922,033136-626024
8922,285436-634069
8922,612396-212090
8925,830160-641024
8925,688291-768069
8926,928392-640035
8927,388038-442077
8927,742090-193008
8927,674548-682073
8928,388038-442077
8928,742090-193008
8928,674548-682073
8929,492130-327101
8929,012444-592029
8929,943061-285025
8929,100402-191006
8930,584238-285055
8930,391187-268052
8930,552158-348070
8930,059050-514057
8931,584238-285055
8931,391187-268052
8931,552158-348070
8931,059050-514057
8932,939226-551037
8934,227213-599020
8934,827136-330045
8934,164096-212008
8934,096349-183103
8935,397402-183109
8935,276495-552081
8936,173182-513021
8936,086173-546098
8936,585517-124040
8936,300477-388028
8940,755275-123005
8940,540147-732046
8940,741310-663001
8940,119379-759106
8941,743319-709041
8942,539096-283102
8943,987500-690018
8944,277039-245009
8944,725039-211108
8944,278488-161062
8947,711044-534078
8948,901027-506058
8948,714074-493060
8948,323417-592089
8948,658336-766101
8949,933521-218092
8950,933521-218092
8952,254054-161065
8952,076007-585010
8954,982469-546092
8954,634534-448009
8954,914013-128008
8955,031355-281003
8956,864472-617012
8956,444507-550103
8956,677020-228082
8956,279475-466002
8957,634159-165062
8958,676316-747048
8958,922146-376018
8959,866510-278009
8959,951221-315081
8960,863237-559028
8960,134065-196067
8960,780389-422076
8961,698517-250064
8961,410480-113002
8962,666545-175062
8962,129032-723066
8962,458095-746084
8962,756059-223002
8963,783003-219024
8963,706063-761069
8963,989414-703026
8964,086537-713099
8964,181363-316063
8965,175126-630025
8966,068353-454028
8966,857140-595109
8967,068353-454028
8967,857140-595109
8968,486356-575056
8968,710305-352088
8968,512341-421050
8969,007482-470105
8969,634177-494109
8969,048258-743091
8969,672258-670050
8972,702367-599001
8973,295255-539101
8973,570328-731035
8973,758100-140039
8974,443228-264088
8974,175191-131031
8975,430025-295099
8975,126225-548104
8975,541277-536003
8976,106106-575053
8976,196225-623109
8976,366021-523054
8976,801044-468067
8977,775043-215048
8977,044276-118003
8977,016549-445075
8978,775043-215048
8978,044276-118003
8978,016549-445075
8979,615084-272063
8979,253096-643067
8979,698082-388054
8979,400500-319077
8980,615084-272063
8980,253096-643067
8980,698082-388054
8980,400500-319077
8981,407429-350053
8982,958494-306023
8982,175070-395091
8982,416400-633077
8983,173538-733100
8983,242042-361073
8983,058022-396072
8984,173538-733100
8984,242042-361073
8984,058022-396072
8985,462365-180004
8986,427313-504100
8986,840388-520091
8987,438009-653074
8987,181146-283081
8988,438009-653074
8988,181146-283081
8989,037075-637108
8989,001242-289044
8989,860095-348052
8989,848287-224084
8990,146135-416043
8991,953302-659020
8991,826086-123052
8991,871264-567015
8992,953302-659020
8992,826086-123052
8992,871264-567015
8993,848415-509064
8993,707120-691095
8993,697012-470011
8993,607393-312035
8994,231228-204021
8994,234331-482084
8996,304066-402014
8996,759192-565068
8996,435191-605030
8996,994497-531110
8997,533351-682066
8997,825419-673075
8997,366021-523054
8998,547201-424039
8998,358412-293048
8998,681165-585015
8999,685094-120071
8999,586094-574008
8999,005311-667088
9001,251263-497021
9001,757310-169033
9001,001242-289044
9001,833396-708017
9002,208532-460038
9002,454437-413045
9002,742458-191072
9003,195236-633078
9003,533448-666110
9003,978463-504034
9004,195236-633078
9004,533448-666110
9004,978463-504034
9005,443111-546000
9005,342200-206024
9006,994439-270019
9006,002319-176089
9006,482200-471076
9006,463201-116033
9007,959526-113005
9007,070150-292007
9007,674146-490005
9008,253096-643067
9008,451125-524049
9012,073189-610078
9013,073189-610078
9014,664309-606043
9017,499456-200106
9017,026119-583072
9018,636325-768096
9018,793484-468055
9018,494445-447001
9019,938336-412016
9019,341003-127021
9020,132089-554002
9020,290246-189042
9020,140315-671023
9020,068353-454028
9021,348320-212087
9021,500124-682099
9021,827495-589106
9022,437398-628106
9022,150360-506061
9022,644273-439023
9022,228324-687039
9023,437398-628106
9023,150360-506061
9023,644273-439023
9023,228324-687039
9028,458326-309053
9029,601370-619004
9029,862324-369030
9031,220070-757045
9032,220070-757045
9033,157352-683018
9033,591378-606080
9033,194342-599040
9033,229532-440075
9034,349228-618051
9034,057248-536039
9034,613222-291038
9034,023417-502087
9035,326424-121039
9035,667186-708105
9035,001328-368004
9035,852165-452108
9036,303467-519048
9036,536476-519050
9036,619036-204040
9036,900518-220016
9037,670318-564014
9038,696514-771040
9039,696514-771040
9042,969180-766067
9043,351551-268105
9043,772194-168085
9043,683480-199100
9045,284203-492076
9045,707444-543053
9045,374122-417071
9045,585474-638066
9046,495309-606087
9047,412107-359072
9047,088433-612055
9048,269006-254065
9048,409428-712047
9048,016220-483106
9049,615435-610006
9049,698547-145066
9049,516099-474093
9050,187154-500007
9051,345115-603108
9051,009389-249029
9051,209487-423024
9052,397402-183109
9052,702089-177023
9053,510169-610090
9053,744082-299049
9053,778467-304042
9054,855486-749089
9054,764462-301017
9055,097318-482022
9055,538190-227048
9055,825492-175047
9055,390189-175082
9056,027104-505100
9056,725064-390073
9056,347383-682083
9056,826204-571107
9057,982026-745082
9057,677393-256071
9057,963462-401039
9058,346378-518010
9058,480217-260036
9058,650254-682017
9059,917375-688098
9059,459089-592014
9059,277154-628091
9060,144149-599099
9060,636245-223078
9060,352158-343071
9061,957050-113097
9066,824220-302075
9067,719035-413054
9067,107182-216078
9067,435399-148079
9067,411499-328020
9068,649459-387042
9068,768219-772007
9068,212553-443061
9070,210059-589054
9070,837263-149036
9070,365374-190031
9071,210059-589054
9071,837263-149036
9071,365374-190031
9072,107454-484072
9072,333124-751044
9074,168161-619005
9074,837479-293093
9074,146131-407079
9074,507300-619016
9075,367449-479063
9076,367449-479063
9077,761478-292062
9077,258518-762028
9078,315054-121032
9079,825381-507106
9079,734011-158071
9079,577136-307055
9080,825381-507106
9080,734011-158071
9080,577136-307055
9081,939189-688030
9081,576197-686031
9081,632324-324071
9081,969415-124002
9082,327113-765017
9082,299545-146019
9082,382355-294024
9083,539192-236038
9083,234238-127087
9083,005522-309080
9084,539192-236038
9084,234238-127087
9084,005522-309080
9085,339246-465036
9085,413166-676031
9085,605045-123059
9085,069544-599052
9086,939082-158060
9086,536476-519050
9086,057248-536039
9087,825549-390041
9087,037491-358078
9087,558233-631016
9088,527533-766084
9088,536215-376003
9089,431526-419038
9090,993184-195081
9091,721452-144097
9091,002030-488089
9093,435230-364058
9093,305343-238031
9093,981067-319063
9094,435230-364058
9094,305343-238031
9094,981067-319063
9095,725481-744021
9095,266175-628087
9095,756045-366045
9096,757150-479060
9096,296176-484071
9096,278287-562012
9098,400333-497079
9098,402151-214024
9098,567086-229092
9099,400333-497079
9099,402151-214024
9099,567086-229092
9101,460546-313108
9101,109358-146023
9102,827209-517025
9102,939179-120101
9102,932032-558074
9106,294091-482042
9106,976371-756035
9106,401114-731003
9106,016466-444028
9107,602097-758053
9107,461323-194031
9107,129487-723064
9108,582320-397099
9108,382048-284095
9108,407376-524016
9109,395055-521078
9109,087046-319095
9110,395055-521078
9110,087046-319095
9112,769141-313031
9112,010038-331110
9112,674493-692012
9113,544261-332046
9114,607049-536026
9114,375474-346020
9116,797164-210062
9116,224367-382095
9116,992547-476086
9117,033012-450031
9118,643512-324080
9118,107454-484072
9118,878552-142078
9119,674548-682073
9119,062028-520001
9119,343261-706089
9120,212222-447060
9121,874016-605046
9121,403251-431109
9121,230335-111081
9124,612306-401065
9125,114402-262076
9126,977151-177075
9128,403496-746043
9128,123068-335078
9132,331361-196038
9132,239330-577021
9132,010154-405078
9134,077208-137080
9134,285423-362051
9134,992421-428102
9135,868101-754101
9136,377222-505067
9136,205412-766077
9137,223407-258056
9137,872470-562109
9138,341133-205046
9140,978275-410074
9140,510169-610090
9140,318335-112018
9141,262540-156080
9142,262540-156080
9143,298135-170037
9143,788543-607048
9143,298174-676047
9143,297129-544074
9146,353146-257042
9146,522457-268054
9146,437131-517001
9146,100432-327056
9147,632077-473061
9148,593517-312065
9148,992430-317058
9148,446362-400047
9148,594269-246065
9150,859347-759005
9151,407037-480046
9151,366201-775031
9152,429526-542099
9152,108307-347032
9153,251539-578025
9153,670356-306098
9153,202475-570107
9153,284308-738058
9157,035469-292086
9157,743319-709041
9157,868089-752017
9158,035469-292086
9158,743319-709041
9158,868089-752017
9159,912154-194034
9159,303527-356024
9159,033012-450031
9159,562045-676008
9162,942091-494089
9162,919006-446078
9162,278226-451061
9162,770066-390067
9163,676476-658073
9163,447148-526035
9163,203369-416022
9166,638543-499110
9166,036440-688070
9167,773391-318003
9168,397273-589008
9170,704286-564079
9171,768062-761006
9172,940400-325086
9172,774400-504040
9172,346537-770042
9172,724176-571008
9173,257032-262055
9173,367478-278086
9173,887229-443097
9173,626431-411095
9174,323334-438014
9175,733396-558014
9176,278226-451061
9177,346418-711066
9178,346418-711066
9179,048487-280064
9180,897504-347077
9180,905286-491068
9180,607045-716097
9181,585359-333110
9181,447364-549024
9181,552550-500042
9183,295511-184052
9183,187033-479006
9183,506527-121074
9184,558425-523026
9184,887489-688068
9185,276267-232008
9186,424375-497003
9186,750329-417047
9187,424375-497003
9187,750329-417047
9188,860095-348052
9188,227321-198045
9188,028346-374071
9188,086537-713099
9189,135027-342058
9189,673273-697079
9189,353146-257042
9190,435167-376088
9190,812141-147038
9190,287151-188075
9190,694507-518068
9191,435167-376088
9191,812141-147038
9191,287151-188075
9191,694507-518068
9192,242319-308004
9192,722397-599034
9192,718512-539046
9192,646535-581004
9193,459089-592014
9194,157269-463072
9194,200127-391008
9194,031470-729087
9196,287151-580015
9196,009328-303022
9196,965302-700106
9197,662259-682063
9197,370151-500074
9197,632040-465025
9198,304047-763025
9198,443333-302023
9198,610325-262071
9199,282412-137033
9199,672104-500071
9199,518052-394042
9199,236423-123072
9200,990148-206011
9200,827300-282099
9201,169362-195103
9201,495256-484066
9201,165190-603067
9202,065497-279106
9202,416400-633077
9202,061129-690104
9203,642150-679062
9203,246462-545032
9203,576197-686031
9203,531304-525071
9204,209234-658061
9204,360190-459061
9204,533220-372005
9205,521452-365065
9205,930204-695089
9206,915050-583058
9206,300477-388028
9206,794228-334028
9207,125285-540065
9207,630191-507036
9207,936155-200086
9207,672501-335019
9208,628177-775096
9208,290525-262032
9209,005143-428006
9210,103381-143016
9210,113223-531097
9210,860432-209026
9210,691204-343101
9211,537243-606010
9211,148151-544072
9211,583315-687095
9211,323206-296050
9212,537243-606010
9212,148151-544072
9212,583315-687095
9212,323206-296050
9213,219414-596030
9213,098160-465066
9215,573340-562085
9215,689491-375107
9215,432198-385004
9215,192225-179086
9216,072236-121024
9216,123068-335078
9216,010230-722081
9216,060223-396011
9217,012539-520085
9217,715192-255030
9220,085309-634008
9220,908259-540017
9220,482437-313109
9221,491038-456041
9221,694056-421108
9221,500275-427017
9221,382330-704014
9222,464092-365044
9222,486035-395043
9223,619491-160018
9223,495446-543098
9223,636325-768096
9224,185389-507000
9225,713074-430067
9225,299321-433057
9225,600234-662078
9226,698406-259040
9226,060334-406058
9226,864341-467097
9226,866275-371002
9227,670414-244058
9227,162038-491038
9227,110529-467100
9228,670414-244058
9228,162038-491038
9228,110529-467100
9229,704484-504087
9229,257288-349043
9229,529293-485075
9229,382102-488020
9230,285012-652104
9230,140015-612041
9230,415298-412043
9231,500290-344037
9232,500290-344037
9233,268109-459009
9233,073234-666045
9234,268109-459009
9234,073234-666045
9235,517378-389087
9235,267462-214035
